Date,IT10,DE10,DE2,DE5,DE30,UK10,CA10,CA5,CA2,US10,US2,US5,US30
4/24/2018,1.767,0.636,-0.55,0.006,1.302,1.539,2.354,2.175,1.919,2.9752,2.4764,2.8207,3.1443
4/25/2018,1.777,0.631,-0.55,-0.027,1.294,1.504,2.372,2.186,1.933,2.9995,2.4746,2.826,3.1825
4/26/2018,1.747,0.634,-0.553,-0.045,1.292,1.445,2.35,2.156,1.913,3.0259,2.4878,2.8366,3.2068
4/27/2018,1.741,0.593,-0.564,-0.058,1.254,1.418,2.323,2.131,1.898,2.9809,2.4817,2.8124,3.1642
4/30/2018,1.785,0.571,-0.578,-0.058,1.239,1.405,2.307,2.125,1.893,2.9568,2.4838,2.8006,3.1245
5/1/2018,1.785,0.559,-0.586,-0.041,1.235,1.457,2.34,2.16,1.932,2.9531,2.4879,2.7972,3.1237
5/2/2018,1.79,0.559,-0.586,-0.086,1.235,1.39,2.36,2.174,1.934,2.9644,2.5042,2.8124,3.1287
5/3/2018,1.739,0.581,-0.574,-0.071,1.258,1.4,2.326,2.145,1.911,2.9663,2.4882,2.7955,3.146
5/4/2018,1.797,0.532,-0.585,-0.077,1.222,1.4,2.33,2.145,1.912,2.9458,2.4762,2.7803,3.1213
5/7/2018,1.759,0.544,-0.579,-0.059,1.234,1.444,2.327,2.149,1.917,2.9497,2.4969,2.7837,3.1221
5/8/2018,1.866,0.532,-0.576,-0.063,1.214,1.457,2.352,2.17,1.936,2.9497,2.497,2.7871,3.1229
5/9/2018,1.882,0.561,-0.577,-0.063,1.25,1.43,2.393,2.208,1.957,2.976,2.5094,2.8143,3.1295
5/10/2018,1.935,0.559,-0.579,-0.059,1.247,1.443,2.397,2.226,1.979,3.0042,2.53,2.8398,3.1618
5/11/2018,1.872,0.557,-0.579,-0.011,1.245,1.471,2.377,2.212,1.968,2.9622,2.5302,2.8296,3.1082
5/14/2018,1.929,0.559,-0.581,0.011,1.241,1.517,2.425,2.254,1.995,2.9695,2.5349,2.8382,3.1041
5/15/2018,1.954,0.611,-0.559,-0.03,1.281,1.503,2.484,2.31,2.039,3.0024,2.5475,2.8621,3.1347
5/16/2018,2.117,0.645,-0.549,-0.005,1.318,1.563,2.502,2.324,2.058,3.0723,2.5745,2.9186,3.2007
5/17/2018,2.115,0.606,-0.574,-0.054,1.291,1.5,2.52,2.338,2.064,3.0964,2.5851,2.9392,3.2172
5/18/2018,2.229,0.64,-0.562,-0.106,1.339,1.476,2.486,2.299,2.033,3.1112,2.5647,2.9359,3.2462
5/21/2018,2.39,0.579,-0.584,-0.079,1.282,1.523,2.486,2.299,2.033,3.0559,2.5467,2.8881,3.1974
5/22/2018,2.328,0.523,-0.622,-0.132,1.228,1.439,2.485,2.306,2.042,3.0596,2.5656,2.895,3.2015
5/23/2018,2.401,0.56,-0.604,-0.154,1.265,1.401,2.442,2.269,2.025,3.0597,2.568,2.8968,3.2048
5/24/2018,2.399,0.507,-0.578,-0.218,1.229,1.321,2.412,2.238,1.997,2.9935,2.5282,2.8249,3.1517
5/25/2018,2.461,0.472,-0.594,-0.282,1.181,1.321,2.348,2.191,1.962,2.977,2.5081,2.8141,3.125
5/28/2018,2.684,0.406,-0.622,-0.386,1.13,1.197,2.304,2.155,1.94,2.9313,2.4758,2.7652,3.092
5/29/2018,3.164,0.344,-0.671,-0.258,1.058,1.257,2.191,2.033,1.846,2.9313,2.4758,2.7652,3.092
5/30/2018,2.916,0.26,-0.654,-0.27,1.004,1.23,2.266,2.131,1.934,2.781,2.3191,2.5841,2.9745
5/31/2018,2.794,0.372,-0.656,-0.223,1.087,1.278,2.244,2.113,1.918,2.855,2.4115,2.6811,3.0269
6/1/2018,2.689,0.341,-0.629,-0.204,1.034,1.297,2.248,2.121,1.92,2.8586,2.4274,2.6962,3.0253
6/4/2018,2.538,0.386,-0.622,-0.252,1.081,1.283,2.277,2.144,1.936,2.9022,2.4716,2.7483,3.0506
6/5/2018,2.789,0.418,-0.651,-0.163,1.113,1.374,2.254,2.122,1.918,2.9424,2.5161,2.7939,3.0848
6/6/2018,2.939,0.369,-0.6,-0.151,1.09,1.4,2.308,2.163,1.941,2.9277,2.4918,2.7685,3.084
6/7/2018,3.062,0.465,-0.611,-0.196,1.146,1.388,2.284,2.137,1.911,2.9717,2.5161,2.8091,3.1217
6/8/2018,3.131,0.484,-0.651,-0.144,1.169,1.407,2.32,2.165,1.927,2.9204,2.4876,2.7634,3.068
6/11/2018,2.838,0.449,-0.602,-0.138,1.137,1.401,2.306,2.139,1.904,2.9461,2.4977,2.7838,3.0896
6/12/2018,2.862,0.493,-0.589,-0.147,1.187,1.369,2.298,2.138,1.903,2.9516,2.5202,2.7957,3.0936
6/13/2018,2.806,0.491,-0.587,-0.212,1.181,1.334,2.319,2.171,1.94,2.9608,2.5387,2.8093,3.0935
6/14/2018,2.737,0.482,-0.624,-0.228,1.178,1.328,2.269,2.141,1.927,2.9663,2.5675,2.8297,3.0863
6/15/2018,2.609,0.426,-0.618,-0.234,1.171,1.324,2.217,2.084,1.892,2.9351,2.5635,2.8059,3.0545
6/18/2018,2.554,0.403,-0.616,-0.258,1.167,1.283,2.202,2.062,1.872,2.9205,2.5471,2.7974,3.0465
6/19/2018,2.557,0.398,-0.622,-0.261,1.181,1.297,2.161,2.026,1.846,2.9169,2.5492,2.7906,3.0489
6/20/2018,2.549,0.373,-0.635,-0.307,1.138,1.277,2.183,2.039,1.848,2.8967,2.5452,2.7702,3.0323
6/21/2018,2.732,0.377,-0.667,-0.298,1.151,1.319,2.142,2.004,1.825,2.9389,2.5659,2.8077,3.0775
6/22/2018,2.694,0.335,-0.665,-0.304,1.123,1.294,2.126,1.979,1.795,2.8967,2.5369,2.7668,3.0441
6/25/2018,2.826,0.337,-0.673,-0.285,1.122,1.303,2.093,1.951,1.776,2.8949,2.5412,2.7668,3.0394
6/26/2018,2.889,0.327,-0.666,-0.301,1.105,1.245,2.105,1.974,1.808,2.8803,2.5329,2.7515,3.0244
6/27/2018,2.809,0.34,-0.67,-0.298,1.119,1.263,2.093,1.973,1.813,2.8766,2.5329,2.7463,3.0251
6/28/2018,2.78,0.321,-0.665,-0.301,1.071,1.278,2.134,2.018,1.852,2.8256,2.504,2.6952,2.9673
6/29/2018,2.68,0.319,-0.665,-0.31,1.055,1.255,2.168,2.068,1.914,2.8365,2.5101,2.7142,2.9657
7/2/2018,2.651,0.302,-0.68,-0.303,1.02,1.243,2.168,2.068,1.914,2.8601,2.5282,2.7378,2.989
7/3/2018,2.636,0.304,-0.671,-0.293,1.02,1.277,2.139,2.045,1.896,2.8711,2.5485,2.7548,2.9929
7/4/2018,2.654,0.294,-0.659,-0.291,0.992,1.258,2.163,2.068,1.913,2.8309,2.5242,2.7211,2.9586
7/5/2018,2.73,0.305,-0.648,-0.3,1.009,1.267,2.146,2.059,1.917,2.8309,2.5242,2.7211,2.9586
7/6/2018,2.715,0.299,-0.657,-0.292,0.99,1.252,2.13,2.051,1.913,2.8291,2.5507,2.7279,2.9447
7/9/2018,2.667,0.292,-0.647,-0.274,1,1.302,2.169,2.085,1.944,2.8217,2.5365,2.7178,2.9293
7/10/2018,2.671,0.3,-0.636,-0.277,1.024,1.294,2.151,2.07,1.937,2.8564,2.559,2.7484,2.964
7/11/2018,2.689,0.32,-0.626,-0.292,1.038,1.282,2.147,2.076,1.949,2.8491,2.5693,2.7467,2.9555
7/12/2018,2.624,0.367,-0.636,-0.306,1.019,1.273,2.152,2.07,1.937,2.8491,2.5776,2.7502,2.9524
7/13/2018,2.551,0.357,-0.633,-0.285,1.017,1.28,2.134,2.052,1.924,2.8454,2.5859,2.7468,2.9462
7/16/2018,2.577,0.34,-0.624,-0.297,1.011,1.258,2.138,2.054,1.931,2.8271,2.578,2.7249,2.9315
7/17/2018,2.468,0.363,-0.626,-0.3,1.029,1.226,2.123,2.038,1.921,2.8582,2.5966,2.7522,2.9616
7/18/2018,2.505,0.346,-0.627,-0.304,1.017,1.185,2.149,2.058,1.936,2.86,2.6154,2.7625,2.9694
7/19/2018,2.506,0.342,-0.63,-0.279,1.02,1.232,2.109,2.021,1.932,2.8692,2.6093,2.7676,2.9857
7/20/2018,2.589,0.33,-0.618,-0.249,1.009,1.272,2.175,2.082,1.97,2.838,2.5907,2.7336,2.9585
7/23/2018,2.639,0.37,-0.601,-0.255,1.041,1.276,2.223,2.122,1.995,2.8931,2.5931,2.7645,3.0258
7/24/2018,2.685,0.406,-0.608,-0.168,1.074,1.274,2.225,2.132,2.004,2.9541,2.6287,2.8176,3.091
7/25/2018,2.678,0.397,-0.6,-0.163,1.056,1.278,2.291,2.202,2.058,2.9486,2.6331,2.8195,3.0758
7/26/2018,2.704,0.396,-0.603,-0.165,1.045,1.28,2.291,2.198,2.058,2.9746,2.6694,2.8488,3.1031
7/27/2018,2.743,0.404,-0.599,-0.131,1.057,1.343,2.295,2.205,2.064,2.9764,2.6815,2.8597,3.0998
7/30/2018,2.786,0.403,-0.585,-0.126,1.064,1.33,2.299,2.198,2.051,2.9542,2.6694,2.8394,3.0822
7/31/2018,2.72,0.446,-0.57,-0.099,1.106,1.38,2.31,2.216,2.069,2.9728,2.6613,2.8496,3.1047
8/1/2018,2.789,0.443,-0.553,-0.121,1.09,1.377,2.37,2.26,2.089,2.9598,2.6694,2.8479,3.0822
8/2/2018,2.913,0.478,-0.568,-0.161,1.128,1.329,2.367,2.262,2.094,3.0064,2.6776,2.8751,3.1321
8/3/2018,2.927,0.46,-0.59,-0.173,1.111,1.304,2.353,2.255,2.098,2.9859,2.6634,2.8548,3.1184
8/6/2018,2.905,0.408,-0.589,-0.16,1.063,1.325,2.353,2.255,2.098,2.9488,2.6432,2.8125,3.0886
8/7/2018,2.869,0.389,-0.58,-0.175,1.043,1.313,2.371,2.277,2.13,2.9395,2.6452,2.8041,3.0894
8/8/2018,2.914,0.409,-0.595,-0.197,1.057,1.296,2.361,2.268,2.126,2.973,2.6697,2.8414,3.1176
8/9/2018,2.898,0.398,-0.613,-0.247,1.058,1.242,2.334,2.245,2.115,2.96,2.6677,2.8312,3.1103
8/10/2018,2.993,0.375,-0.635,-0.255,1.042,1.252,2.302,2.218,2.104,2.9258,2.6452,2.8075,3.0717
8/13/2018,3.102,0.317,-0.647,-0.244,0.981,1.263,2.301,2.222,2.112,2.8732,2.6042,2.7448,3.0303
8/14/2018,3.03,0.311,-0.638,-0.266,0.981,1.225,2.319,2.24,2.124,2.8786,2.6124,2.7499,3.0471
8/15/2018,3.169,0.327,-0.647,-0.252,0.994,1.24,2.269,2.193,2.088,2.8985,2.637,2.7719,3.0672
8/16/2018,3.117,0.304,-0.636,-0.269,0.97,1.236,2.256,2.18,2.079,2.8623,2.6082,2.7346,3.0319
8/17/2018,3.121,0.32,-0.65,-0.274,0.982,1.223,2.268,2.195,2.113,2.8659,2.6164,2.7413,3.0255
8/20/2018,3.014,0.305,-0.642,-0.246,0.97,1.267,2.252,2.18,2.102,2.8605,2.6059,2.7413,3.0199
8/21/2018,2.988,0.302,-0.598,-0.226,0.969,1.272,2.258,2.181,2.1,2.819,2.5851,2.6971,2.9849
8/22/2018,3.061,0.331,-0.587,-0.227,0.992,1.27,2.257,2.187,2.111,2.8298,2.5954,2.7107,2.9928
8/23/2018,3.088,0.344,-0.592,-0.218,1.002,1.278,2.26,2.213,2.127,2.8189,2.5912,2.7039,2.9841
8/24/2018,3.152,0.339,-0.595,-0.194,1.006,1.278,2.257,2.207,2.117,2.8261,2.6162,2.7225,2.9802
8/27/2018,3.156,0.345,-0.579,-0.189,1.01,1.452,2.297,2.238,2.139,2.8098,2.6202,2.7122,2.9589
8/28/2018,3.187,0.376,-0.577,-0.168,1.048,1.489,2.321,2.255,2.147,2.8459,2.6412,2.7412,2.9936
8/29/2018,3.125,0.38,-0.572,-0.22,1.054,1.455,2.322,2.251,2.141,2.8804,2.6654,2.7737,3.0303
8/30/2018,3.215,0.404,-0.6,-0.23,1.081,1.427,2.274,2.208,2.104,2.884,2.6755,2.782,3.0207
8/31/2018,3.236,0.346,-0.605,-0.225,1.021,1.404,2.228,2.168,2.07,2.855,2.6492,2.75,3.0031
9/3/2018,3.161,0.326,-0.603,-0.204,1.007,1.429,2.228,2.167,2.069,2.8604,2.6269,2.7382,3.0191
9/4/2018,3.017,0.333,-0.583,-0.175,1.017,1.442,2.235,2.162,2.055,2.8604,2.6269,2.7382,3.0191
9/5/2018,2.935,0.357,-0.558,-0.196,1.036,1.416,2.241,2.163,2.049,2.8985,2.6533,2.7719,3.0616
9/6/2018,3.058,0.38,-0.573,-0.175,1.053,1.459,2.233,2.164,2.065,2.9022,2.6493,2.7685,3.0753
9/7/2018,3.035,0.355,-0.553,-0.161,1.031,1.469,2.288,2.215,2.11,2.8731,2.633,2.7415,3.0527
9/10/2018,2.91,0.387,-0.544,-0.142,1.063,1.5,2.286,2.213,2.107,2.9388,2.7025,2.8211,3.1014
9/11/2018,2.943,0.401,-0.537,-0.158,1.083,1.484,2.339,2.259,2.149,2.9314,2.7108,2.8228,3.081
9/12/2018,2.951,0.43,-0.545,-0.147,1.107,1.504,2.336,2.259,2.143,2.9755,2.7438,2.8671,3.1185
9/13/2018,2.951,0.411,-0.542,-0.128,1.086,1.53,2.328,2.254,2.139,2.9626,2.7481,2.862,3.1038
9/14/2018,2.982,0.423,-0.539,-0.113,1.093,1.536,2.345,2.266,2.137,2.97,2.7565,2.8723,3.1071
9/17/2018,2.846,0.45,-0.528,-0.096,1.114,1.568,2.34,2.256,2.129,2.9959,2.7777,2.9033,3.1309
9/18/2018,2.79,0.458,-0.521,-0.095,1.106,1.608,2.388,2.288,2.15,2.9867,2.7779,2.8879,3.1284
9/19/2018,2.852,0.48,-0.525,-0.105,1.129,1.585,2.42,2.315,2.177,3.0551,2.7988,2.9428,3.2014
9/20/2018,2.882,0.487,-0.529,-0.115,1.143,1.553,2.421,2.317,2.175,3.0626,2.7907,2.9464,3.2098
9/21/2018,2.83,0.471,-0.532,-0.062,1.13,1.613,2.43,2.329,2.183,3.0626,2.8034,2.9533,3.1956
9/24/2018,2.949,0.462,-0.508,-0.03,1.121,1.632,2.449,2.346,2.201,3.0628,2.7999,2.9485,3.1998
9/25/2018,2.878,0.51,-0.496,-0.042,1.143,1.593,2.459,2.353,2.206,3.0889,2.8169,2.9675,3.2258
9/26/2018,2.859,0.543,-0.5,-0.032,1.163,1.598,2.415,2.322,2.186,3.0964,2.8391,2.9814,3.2258
9/27/2018,2.888,0.526,-0.494,-0.09,1.14,1.573,2.424,2.333,2.203,3.048,2.8148,2.9444,3.1814
9/28/2018,3.147,0.529,-0.523,-0.1,1.121,1.588,2.427,2.341,2.214,3.0518,2.8269,2.9563,3.1831
10/1/2018,3.299,0.47,-0.541,-0.142,1.078,1.528,2.507,2.421,2.292,3.0612,2.8188,2.9529,3.2057
10/2/2018,3.452,0.471,-0.562,-0.091,1.099,1.575,2.464,2.389,2.27,3.0836,2.8189,2.9614,3.2343
10/3/2018,3.313,0.422,-0.532,-0.048,1.054,1.669,2.551,2.456,2.311,3.0631,2.8108,2.9512,3.2175
10/4/2018,3.329,0.475,-0.517,-0.022,1.089,1.722,2.557,2.46,2.311,3.1813,2.872,3.0449,3.3353
10/5/2018,3.424,0.531,-0.514,-0.066,1.127,1.674,2.6,2.485,2.323,3.187,2.868,3.045,3.3475
10/8/2018,3.568,0.573,-0.544,-0.049,1.182,1.716,2.6,2.485,2.322,3.2328,2.885,3.0693,3.4036
10/9/2018,3.476,0.529,-0.525,-0.045,1.16,1.728,2.571,2.457,2.317,3.2328,2.885,3.0693,3.4036
10/10/2018,3.506,0.549,-0.524,-0.069,1.167,1.674,2.536,2.421,2.276,3.2063,2.8851,3.0557,3.3685
10/11/2018,3.564,0.552,-0.537,-0.096,1.168,1.633,2.501,2.389,2.27,3.1629,2.8421,3.0027,3.3476
10/12/2018,3.577,0.518,-0.56,-0.097,1.137,1.61,2.499,2.386,2.271,3.1498,2.8484,3.0044,3.3233
10/15/2018,3.546,0.498,-0.566,-0.105,1.124,1.609,2.502,2.4,2.297,3.1613,2.8528,3.0149,3.3347
10/16/2018,3.453,0.503,-0.563,-0.132,1.13,1.575,2.502,2.406,2.305,3.1557,2.855,3.0098,3.3364
10/17/2018,3.548,0.491,-0.577,-0.179,1.12,1.538,2.524,2.425,2.319,3.1633,2.8655,3.0236,3.3338
10/18/2018,3.686,0.461,-0.616,-0.127,1.095,1.576,2.499,2.409,2.315,3.205,2.8885,3.058,3.3722
10/19/2018,3.483,0.416,-0.58,-0.139,1.06,1.527,2.5,2.401,2.298,3.1786,2.8741,3.0272,3.3634
10/22/2018,3.49,0.46,-0.589,-0.169,1.073,1.469,2.486,2.397,2.292,3.1921,2.9038,3.0463,3.3758
10/23/2018,3.592,0.448,-0.605,-0.187,1.065,1.457,2.45,2.371,2.274,3.1978,2.9082,3.0498,3.3881
10/24/2018,3.605,0.409,-0.621,-0.182,1.025,1.441,2.441,2.389,2.304,3.1676,2.879,3.012,3.3679
10/25/2018,3.492,0.396,-0.613,-0.217,1.027,1.383,2.449,2.397,2.31,3.1035,2.8305,2.9398,3.3305
10/26/2018,3.446,0.398,-0.63,-0.202,1.03,1.399,2.393,2.343,2.265,3.1167,2.8467,2.9596,3.3427
10/29/2018,3.337,0.352,-0.623,-0.206,0.993,1.399,2.396,2.338,2.262,3.0755,2.8062,2.9071,3.3098
10/30/2018,3.475,0.377,-0.624,-0.192,1.032,1.437,2.452,2.396,2.313,3.0849,2.8164,2.919,3.3306
10/31/2018,3.427,0.369,-0.618,-0.187,1.017,1.455,2.494,2.43,2.338,3.1227,2.8507,2.9562,3.3637
11/1/2018,3.38,0.385,-0.62,-0.173,1.02,1.494,2.482,2.409,2.325,3.1435,2.8669,2.9749,3.3909
11/2/2018,3.321,0.399,-0.615,-0.171,1.04,1.501,2.534,2.447,2.349,3.1303,2.8445,2.9563,3.376
11/5/2018,3.325,0.428,-0.608,-0.165,1.066,1.539,2.517,2.436,2.345,3.2121,2.9034,3.033,3.454
11/6/2018,3.397,0.426,-0.602,-0.148,1.061,1.533,2.534,2.449,2.353,3.2008,2.9075,3.028,3.4282
11/7/2018,3.337,0.434,-0.585,-0.139,1.069,1.565,2.538,2.456,2.354,3.2276,2.9279,3.0554,3.4433
11/8/2018,3.396,0.447,-0.579,-0.178,1.077,1.491,2.544,2.464,2.357,3.2355,2.9567,3.0795,3.4416
11/9/2018,3.403,0.457,-0.598,-0.194,1.087,1.452,2.505,2.434,2.336,3.2373,2.965,3.0916,3.4337
11/12/2018,3.438,0.407,-0.608,-0.183,1.044,1.521,2.505,2.434,2.336,3.1819,2.9241,3.0353,3.3842
11/13/2018,3.446,0.398,-0.568,-0.196,1.051,1.506,2.456,2.392,2.304,3.1819,2.9241,3.0353,3.3842
11/14/2018,3.49,0.409,-0.57,-0.235,1.057,1.373,2.434,2.366,2.277,3.1397,2.8911,2.984,3.3592
11/15/2018,3.493,0.398,-0.59,-0.23,1.053,1.412,2.389,2.318,2.24,3.125,2.8663,2.9567,3.3667
11/16/2018,3.491,0.36,-0.585,-0.222,1.032,1.378,2.364,2.293,2.218,3.1103,2.8539,2.9379,3.3592
11/19/2018,3.597,0.367,-0.584,-0.236,1.035,1.383,2.356,2.28,2.211,3.0628,2.7998,2.8782,3.3163
11/20/2018,3.617,0.373,-0.592,-0.218,1.048,1.396,2.349,2.28,2.216,3.0628,2.7893,2.8697,3.3212
11/21/2018,3.471,0.35,-0.58,-0.222,1.014,1.428,2.359,2.299,2.234,3.0628,2.8037,2.8867,3.3147
11/22/2018,3.454,0.376,-0.576,-0.239,1.041,1.381,2.367,2.31,2.246,3.0627,2.8139,2.8901,3.3163
11/23/2018,3.407,0.37,-0.58,-0.222,1.038,1.41,2.338,2.29,2.231,3.0627,2.8139,2.8901,3.3163
11/26/2018,3.269,0.34,-0.57,-0.236,0.996,1.392,2.353,2.301,2.24,3.039,2.8094,2.8662,3.3015
11/27/2018,3.289,0.361,-0.581,-0.237,1.019,1.377,2.338,2.286,2.227,3.0535,2.8302,2.885,3.3113
11/28/2018,3.256,0.35,-0.585,-0.263,1.019,1.367,2.328,2.271,2.208,3.0572,2.8329,2.8901,3.3187
11/29/2018,3.204,0.349,-0.597,-0.268,1.018,1.364,2.305,2.234,2.188,3.059,2.8086,2.8649,3.3459
11/30/2018,3.213,0.321,-0.596,-0.274,0.998,1.313,2.268,2.201,2.16,3.0298,2.8086,2.8463,3.3245
12/3/2018,3.145,0.313,-0.604,-0.3,0.987,1.281,2.235,2.187,2.158,2.9879,2.7865,2.8125,3.29
12/4/2018,3.156,0.306,-0.613,-0.288,0.977,1.315,2.171,2.138,2.118,2.9697,2.8211,2.8175,3.2535
12/5/2018,3.061,0.263,-0.604,-0.32,0.913,1.246,2.133,2.078,2.057,2.9136,2.7947,2.7871,3.1727
12/6/2018,3.202,0.277,-0.622,-0.304,0.928,1.265,2.09,2.01,1.992,2.9136,2.7947,2.7871,3.1727
12/7/2018,3.132,0.236,-0.599,-0.283,0.877,1.199,2.072,2.009,2.001,2.8955,2.76,2.7533,3.1624
12/10/2018,3.106,0.249,-0.577,-0.3,0.882,1.188,2.058,2.008,2.012,2.845,2.7109,2.6891,3.1403
12/11/2018,3.122,0.246,-0.601,-0.252,0.841,1.279,2.081,2.032,2.035,2.8575,2.7292,2.7142,3.1293
12/12/2018,3,0.232,-0.565,-0.271,0.83,1.289,2.132,2.071,2.064,2.879,2.7641,2.7411,3.1261
12/13/2018,2.956,0.279,-0.582,-0.303,0.862,1.24,2.158,2.091,2.069,2.9096,2.7723,2.7681,3.1497
12/14/2018,2.939,0.285,-0.61,-0.293,0.895,1.266,2.102,2.04,2.02,2.9131,2.762,2.7545,3.1694
12/17/2018,2.96,0.252,-0.608,-0.294,0.888,1.28,2.046,1.981,1.961,2.8895,2.733,2.7306,3.1433
12/18/2018,2.938,0.256,-0.605,-0.299,0.883,1.274,2.013,1.936,1.924,2.857,2.6916,2.6933,3.1128
12/19/2018,2.772,0.244,-0.604,-0.303,0.86,1.266,1.959,1.891,1.889,2.8175,2.6439,2.646,3.0677
12/20/2018,2.738,0.239,-0.599,-0.297,0.861,1.321,2.014,1.944,1.923,2.7548,2.6458,2.6189,2.9807
12/21/2018,2.831,0.228,-0.602,-0.298,0.834,1.263,2.026,1.965,1.944,2.8065,2.6706,2.6677,3.0484
12/24/2018,2.831,0.25,-0.603,-0.298,0.874,1.263,1.982,1.928,1.914,2.7902,2.6389,2.6386,3.0308
12/25/2018,2.831,0.25,-0.603,-0.298,0.874,1.263,1.983,1.928,1.914,2.7383,2.5593,2.5793,2.9934
12/26/2018,2.831,0.25,-0.603,-0.323,0.874,1.309,1.983,1.928,1.914,2.7383,2.5593,2.5793,2.9934
12/27/2018,2.748,0.25,-0.626,-0.312,0.874,1.269,1.994,1.934,1.911,2.8079,2.615,2.6483,3.0645
12/28/2018,2.742,0.231,-0.609,-0.312,0.865,1.277,1.953,1.883,1.86,2.7666,2.5625,2.6166,3.056
12/31/2018,2.742,0.242,-0.61,-0.312,0.875,1.277,1.967,1.888,1.863,2.7182,2.5161,2.5547,3.0222
1/1/2019,2.742,0.242,-0.61,-0.371,0.875,1.209,1.967,1.888,1.863,2.6842,2.4878,2.5111,3.0145
1/2/2019,2.692,0.242,-0.614,-0.385,0.875,1.194,1.901,1.838,1.84,2.6842,2.4878,2.5111,3.0145
1/3/2019,2.86,0.165,-0.611,-0.345,0.8,1.276,1.826,1.752,1.765,2.6204,2.4676,2.4577,2.9518
1/4/2019,2.899,0.153,-0.595,-0.327,0.802,1.254,1.93,1.853,1.854,2.5535,2.3786,2.3579,2.9025
1/7/2019,2.899,0.208,-0.584,-0.32,0.855,1.274,1.955,1.884,1.887,2.6677,2.4937,2.5008,2.981
1/8/2019,2.954,0.221,-0.575,-0.33,0.866,1.261,1.968,1.9,1.901,2.696,2.5406,2.5375,2.9878
1/9/2019,2.879,0.226,-0.584,-0.348,0.869,1.274,1.978,1.914,1.909,2.728,2.5855,2.5795,3.0068
1/10/2019,2.888,0.279,-0.591,-0.352,0.865,1.29,1.988,1.923,1.913,2.71,2.5529,2.5475,3.0029
1/11/2019,2.854,0.255,-0.587,-0.365,0.849,1.297,1.957,1.9,1.89,2.7421,2.5755,2.5676,3.0627
1/14/2019,2.843,0.239,-0.596,-0.395,0.841,1.258,1.964,1.899,1.884,2.7007,2.5408,2.5288,3.0334
1/15/2019,2.874,0.231,-0.619,-0.372,0.836,1.311,1.969,1.908,1.896,2.7024,2.5347,2.5237,3.0526
1/16/2019,2.755,0.206,-0.602,-0.352,0.823,1.337,1.997,1.931,1.918,2.7112,2.5347,2.5304,3.0734
1/17/2019,2.765,0.224,-0.59,-0.333,0.839,1.353,1.995,1.925,1.908,2.7218,2.5409,2.537,3.0711
1/18/2019,2.73,0.243,-0.581,-0.34,0.85,1.323,2.037,1.966,1.945,2.7504,2.5637,2.5707,3.0741
1/21/2019,2.759,0.262,-0.584,-0.355,0.871,1.323,2.017,1.951,1.935,2.7842,2.6139,2.6231,3.0974
1/22/2019,2.741,0.255,-0.59,-0.288,0.865,1.326,1.969,1.9,1.893,2.7842,2.6139,2.6231,3.0974
1/23/2019,2.752,0.236,-0.582,-0.313,0.838,1.265,1.97,1.902,1.895,2.7392,2.5869,2.5773,3.0594
1/24/2019,2.66,0.225,-0.584,-0.296,0.827,1.305,1.931,1.864,1.86,2.7409,2.5829,2.5756,3.0617
1/25/2019,2.649,0.18,-0.58,-0.293,0.777,1.265,1.978,1.897,1.881,2.7157,2.5642,2.5502,3.0339
1/28/2019,2.665,0.193,-0.582,-0.294,0.776,1.269,1.964,1.884,1.871,2.7585,2.6063,2.5992,3.0662
1/29/2019,2.633,0.205,-0.57,-0.291,0.803,1.255,1.941,1.864,1.852,2.744,2.5897,2.5805,3.0662
1/30/2019,2.599,0.2,-0.565,-0.316,0.799,1.219,1.914,1.819,1.81,2.7098,2.5726,2.5452,3.04
1/31/2019,2.589,0.188,-0.564,-0.317,0.782,1.248,1.879,1.786,1.775,2.6775,2.5081,2.4833,3.0315
2/1/2019,2.747,0.149,-0.581,-0.303,0.746,1.277,1.958,1.861,1.836,2.6293,2.4576,2.4365,2.9956
2/4/2019,2.734,0.166,-0.57,-0.302,0.776,1.232,1.962,1.869,1.84,2.6842,2.5019,2.5033,3.0253
2/5/2019,2.794,0.177,-0.565,-0.3,0.78,1.216,1.938,1.85,1.829,2.7235,2.5364,2.5352,3.0545
2/6/2019,2.86,0.17,-0.555,-0.348,0.776,1.177,1.925,1.837,1.815,2.6983,2.5222,2.51,3.0314
2/7/2019,2.951,0.162,-0.578,-0.366,0.767,1.151,1.878,1.786,1.766,2.6946,2.5243,2.5033,3.0329
2/8/2019,2.958,0.115,-0.578,-0.352,0.732,1.18,1.88,1.792,1.772,2.6572,2.4795,2.463,2.9947
2/11/2019,2.9,0.087,-0.573,-0.34,0.701,1.185,1.904,1.814,1.79,2.6339,2.465,2.4445,2.9802
2/12/2019,2.844,0.12,-0.566,-0.34,0.743,1.182,1.918,1.827,1.799,2.6536,2.4854,2.4663,2.9921
2/13/2019,2.784,0.132,-0.56,-0.347,0.756,1.15,1.934,1.841,1.814,2.6877,2.5059,2.4965,3.0247
2/14/2019,2.803,0.123,-0.553,-0.351,0.745,1.16,1.876,1.785,1.766,2.7021,2.5305,2.5235,3.0311
2/15/2019,2.799,0.103,-0.556,-0.351,0.716,1.166,1.895,1.802,1.778,2.6536,2.4935,2.4729,2.9976
2/18/2019,2.766,0.101,-0.567,-0.35,0.719,1.169,1.895,1.802,1.779,2.6626,2.5141,2.4931,2.9936
