Date,CS,UBS,Unicredit,BancoSantander,BNP,Intesa,SocGen,BBVA
8/20/2014,56.386,47.241,113.211,78.49,63.738,83.05,75.732,79.338
8/21/2014,56.752,44.924,106.571,76.35,61.751,78.738,76.715,72.683
8/22/2014,55.265,45.453,106.037,75.652,62.077,76.72,77.043,72.007
8/25/2014,55.576,45.542,106.348,75.3,60.708,77.035,75.193,72.989
8/26/2014,50.439,42.744,105.062,72.651,55.419,77.347,70.387,70.811
8/27/2014,51.777,42.427,97.088,71.045,57.921,76.348,70.057,69.825
8/28/2014,52.601,44.406,97.192,68.821,59.742,73.037,72.043,73.631
8/29/2014,52.277,42.258,96.69,71.295,59.072,75.511,71.543,66.165
9/1/2014,53.931,42.115,93.2,68.122,57.765,70.698,69.407,68.826
9/2/2014,50.631,42.594,92.715,67.993,56.945,72.386,70.071,68.686
9/3/2014,51.6,40.444,90.252,64.872,58.094,69.753,66.735,65.186
9/4/2014,50.28,42.424,87.725,65.663,55.118,71.386,66.075,63.015
9/5/2014,49.788,39.794,88.545,63.337,55.284,69.059,64.107,60.759
9/8/2014,50.952,40.122,85.831,59.966,53.627,68.104,64.924,61.422
9/9/2014,51.12,41.443,84.319,61.581,55.775,67.25,66.084,63.591
9/10/2014,51.463,41.615,86.146,62.089,55.608,65.437,64.433,64.076
9/11/2014,51.451,41.108,86.467,63.069,55.776,67.916,64.915,63.759
9/12/2014,50.13,41.932,83.494,61.432,54.79,65.936,64.434,63.747
9/15/2014,50.968,42.768,83.807,63.075,57.433,67.744,66.427,68.059
9/16/2014,53.444,42.275,87.283,63.753,60.426,69.24,69.739,70.727
9/17/2014,53.109,42.599,88.301,67.731,57.449,72.229,66.092,66.729
9/18/2014,52.613,41.277,84.789,64.403,56.116,67.07,64.761,65.887
9/19/2014,50.447,40.924,85.598,63.545,53.275,65.398,63.916,63.52
9/22/2014,52.117,40.958,82.098,59.032,57.097,65.026,65.92,63.428
9/23/2014,53.504,42.618,83.979,61.431,59.429,65.939,69.572,68.443
9/24/2014,53.854,42.776,88.663,65.788,60.424,72.77,71.383,68.085
9/25/2014,54.099,43.599,86.151,66.089,59.103,70.607,69.402,70.39
9/26/2014,54.434,43.442,88.463,67.361,59.439,72.607,72.047,69.915
9/29/2014,58.755,47.094,87.81,67.198,64.421,76.581,79.045,76.398
9/30/2014,57.118,47.286,97.797,75.027,63.101,83.734,77.711,74.106
10/1/2014,55.102,47.26,96.173,75.711,60.94,81.927,73.06,75.426
10/2/2014,55.943,46.6,93.833,75.046,59.603,81.253,73.057,71.077
10/6/2014,55.429,47.923,96.641,70.374,55.274,82.899,71.409,69.686
10/7/2014,55.75,43.938,93.811,68.148,56.779,79.564,70.069,69.883
10/8/2014,55.093,46.596,90.46,67.353,59.421,76.907,69.573,72.053
10/9/2014,57.072,46.265,89.296,71.349,59.429,78.383,71.064,72.043
10/10/2014,57.731,48.254,93.104,71.339,61.408,81.36,71.394,72.379
10/13/2014,56.908,49.906,91.779,72.335,61.416,81.355,73.045,76.009
10/14/2014,54.927,47.763,97.388,73.978,61.253,83.029,74.538,76.676
10/15/2014,57.243,47.762,97.556,73.655,61.582,85.84,73.212,74.692
10/16/2014,59.405,48.257,99.235,73.817,66.731,84.546,77.529,81.541
10/17/2014,58.407,51.427,105.074,81.863,72.678,89.685,86.524,92.044
10/20/2014,56.923,49.089,125.283,95.506,64.396,101.586,74.555,80.04
10/21/2014,53.764,49.421,112.628,82.159,66.906,86.383,80.863,82.892
10/22/2014,53.763,46.883,113.284,82.169,64.749,88.714,78.717,80.047
10/23/2014,54.108,44.59,109.777,79.655,63.406,86.372,78.713,81.362
10/24/2014,53.773,45.919,104.081,79.981,63.743,84.668,79.222,78.55
10/27/2014,53.439,44.269,100.41,79.991,62.412,82.838,76.719,77.348
10/28/2014,53.109,45.421,94.757,76.471,62.245,80.676,74.216,74.357
10/29/2014,54.792,43.933,91.736,75.138,62.242,76.35,76.386,74.042
10/30/2014,57.438,44.653,96.061,76.308,63.818,76.69,78.808,75.995
10/31/2014,54.939,50.248,97.315,77.48,69.064,79.645,81.374,80.694
11/3/2014,57.592,48.248,101.156,81.354,65.907,81.037,79.376,78.387
11/4/2014,54.783,48.756,101.176,77.387,67.394,81.539,79.387,78.709
11/5/2014,54.62,48.093,101.161,78.544,65.764,84.525,78.729,78.052
11/6/2014,55.279,46.765,100.658,77.062,67.07,82.052,78.39,76.073
11/7/2014,56.6,47.721,99.658,78.053,66.425,82.87,79.39,79.043
11/10/2014,54.618,47.157,99.658,79.373,67.91,81.7,79.555,77.723
11/11/2014,54.599,47.763,98.653,77.558,68.074,80.205,80.875,76.567
11/12/2014,55.433,44.108,99.163,78.547,63.596,78.895,75.732,74.402
11/13/2014,55.265,46.602,96.165,76.382,63.768,79.043,77.555,74.727
11/14/2014,56.265,45.763,92.691,74.06,64.25,77.545,75.408,72.91
11/17/2014,57.092,47.754,93.525,71.583,64.416,76.883,75.054,77.699
11/18/2014,56.762,46.931,98.983,77.699,65.422,78.044,79.04,81.035
11/19/2014,56.109,46.27,104.973,78.725,68.072,80.055,79.373,79.375
11/20/2014,58.263,46.607,103.487,79.055,69.564,82.035,78.561,81.696
11/21/2014,57.111,47.441,104.659,79.716,67.758,82.377,79.055,83.695
11/24/2014,54.451,46.779,106.652,83.035,68.913,83.715,76.745,81.385
11/25/2014,52.462,45.606,104.669,79.075,64.763,84.044,75.4,75.222
11/26/2014,52.792,43.451,98.681,75.727,63.264,77.73,74.565,75.898
11/27/2014,50.964,42.612,94.836,75.898,62.431,76.555,72.913,74.063
11/28/2014,50.791,41.447,93.678,74.063,61.934,77.225,73.736,73.069
12/1/2014,49.638,41.613,92.685,73.069,61.935,75.391,72.737,72.065
12/2/2014,50.294,41.781,93.346,72.065,62.432,75.392,73.069,72.726
12/3/2014,49.666,41.446,94.676,73.401,61.769,77.388,72.406,72.064
12/4/2014,49.295,41.447,92.861,73.069,60.381,76.066,73.569,72.833
12/5/2014,48.756,40.045,92.789,71.627,57.999,76.23,72.91,71.456
12/8/2014,48.592,39.289,92.778,69.778,56.312,74.196,70.59,68.303
12/9/2014,50.053,39.211,88.935,66.85,58.439,71.428,73.232,69.106
12/10/2014,50.965,41.121,92.161,68.101,59.322,74.819,74.906,72.072
12/11/2014,51.607,42.27,98.769,71.322,63.78,80.449,81.531,75.379
12/12/2014,52.612,43.363,104.391,74.564,63.644,87.925,83.213,76.067
12/15/2014,53.548,51.171,110.927,76.312,65.468,90.708,86.185,79.695
12/16/2014,54.812,47.488,124.601,80.059,66.503,99.149,89.845,79.728
12/17/2014,56.943,48.974,129.22,81.306,72.105,101.129,106.84,81.706
12/18/2014,54.548,48.276,143.786,85.804,70.452,104.88,98.692,80.716
12/19/2014,54.003,46.569,136.692,83.305,68.01,95.392,96.044,76.981
12/22/2014,53.835,46.032,124.841,78.815,66.819,90.44,93.261,75.955
12/23/2014,53.773,46.393,121.597,77.36,67.209,87.035,93.772,76.447
