Date,EZ-2,EZ-5,EZ-10,US-2,US-5,US-10
3/6/2020,0.4675,0.8012,1.01,0.574,0.541,1.621
3/9/2020,0.2257,0.7837,0.9588,0.61,0.653,1.65
3/10/2020,0.2438,0.8288,0.9475,0.637,0.679,1.657
3/11/2020,0.2488,0.8062,0.9925,0.689,0.624,1.687
3/12/2020,0.145,0.7418,0.97,0.7575,0.568,1.603
3/13/2020,0.155,0.635,0.915,0.869,0.594,1.627
3/16/2020,0.005,0.472,0.8338,0.894,0.599,1.231
3/17/2020,-0.027,0.4875,0.7079,0.972,0.769,1.257
3/18/2020,-0.162,0.495,0.7025,1.026,0.806,1.27
3/19/2020,-0.2037,0.415,0.7,0.9506,0.873,0.992
3/20/2020,-0.2075,0.445,0.655,1.002,0.902,1.167
3/23/2020,-0.285,0.3175,0.675,1.0325,0.87,0.956
3/24/2020,-0.2862,0.3,0.58,1.083,0.891,0.911
3/25/2020,-0.27,0.1838,0.5596,1.085,0.8862,0.813
3/26/2020,-0.206,0.1525,0.476,1.15,0.946,0.839
3/27/2020,-0.22,0.155,0.45,1.214,0.956,0.976
3/30/2020,-0.255,0.0925,0.445,1.2363,0.866,1.014
3/31/2020,-0.29,0.1038,0.405,1.2625,0.755,1.108
4/1/2020,-0.34,0.145,0.4175,1.18,0.732,1.215
4/2/2020,-0.2788,0.239,0.475,1.289,0.615,1.23
4/3/2020,-0.205,0.247,0.565,1.263,0.608,1.311
4/6/2020,-0.1863,0.225,0.5975,1.365,0.73,1.149
4/7/2020,-0.1375,0.2,0.5975,1.3269,0.727,1.136
4/8/2020,-0.15,0.1825,0.5775,1.318,0.804,1.121
4/9/2020,-0.08,0.223,0.574,1.3637,0.8362,1.245
4/10/2020,-0.1,0.2825,0.6012,1.369,0.832,1.271
4/13/2020,-0.085,0.285,0.6225,1.466,0.845,1.342
4/14/2020,-0.113,0.3288,0.635,1.4125,0.805,1.351
4/15/2020,-0.1788,0.3275,0.665,1.395,0.791,1.37
4/16/2020,-0.175,0.3814,0.66,1.3587,0.803,1.406
4/17/2020,-0.1625,0.3888,0.6925,1.392,0.812,1.38
4/20/2020,-0.14,0.3814,0.6925,1.391,0.816,1.437
4/21/2020,-0.205,0.3837,0.6925,1.435,0.801,1.468
4/22/2020,-0.197,0.3475,0.7002,1.438,0.829,1.36
4/23/2020,-0.15,0.3343,0.67,1.4312,0.859,1.259
4/24/2020,-0.174,0.347,0.65,1.475,0.836,1.2075
4/27/2020,-0.1863,0.35,0.6425,1.5081,0.821,1.163
4/28/2020,-0.17,0.3025,0.6375,1.587,0.824,1.175
4/29/2020,-0.1363,0.3132,0.6,1.5855,0.856,1.278
4/30/2020,-0.0637,0.35,0.605,1.54,0.949,1.265
5/1/2020,-0.0475,0.3175,0.6358,1.539,0.927,1.313
5/4/2020,-0.0113,0.3125,0.6125,1.55,0.956,1.372
5/5/2020,0.0113,0.3075,0.6075,1.516,0.958,1.337
5/6/2020,0.0188,0.33,0.605,1.525,0.952,1.346
5/7/2020,0.015,0.3596,0.615,1.5412,0.973,1.306
5/8/2020,0.008,0.3688,0.6373,1.5725,0.9968,1.297
5/11/2020,-0.0075,0.3725,0.645,1.6112,1.058,1.314
5/12/2020,0,0.3728,0.6363,1.62,1.03,1.314
5/13/2020,-0.0212,0.3775,0.6307,1.766,1.058,1.31
5/14/2020,-0.0575,0.37,0.635,1.686,1.0619,1.286
5/15/2020,-0.0637,0.361,0.625,1.716,1.09,1.301
5/18/2020,0.0118,0.355,0.6175,1.651,1.136,1.33
5/19/2020,0.0338,0.3525,0.6125,1.6185,1.217,1.295
5/20/2020,0.0455,0.3289,0.61,1.759,1.248,1.275
5/21/2020,0.0462,0.3125,0.5888,1.7763,1.224,1.257
5/22/2020,0.0275,0.315,0.575,1.73,1.252,1.2885
5/25/2020,0.0275,0.3575,0.58,1.746,1.204,1.36
5/26/2020,0.0513,0.385,0.6138,1.771,1.212,1.344
5/27/2020,0.044,0.3923,0.6363,1.711,1.245,1.367
5/28/2020,0.0663,0.3875,0.6423,1.683,1.289,1.35
5/29/2020,0.0838,0.3787,0.64,1.703,1.267,1.344
6/1/2020,0.28,0.3813,0.6388,1.763,1.307,1.287
6/2/2020,0.305,0.3963,0.6438,1.79,1.319,1.358
6/3/2020,0.315,0.3896,0.6587,1.838,1.372,1.38
6/4/2020,0.3325,0.42,0.66,1.805,1.381,1.42
6/5/2020,0.3675,0.4403,0.69,1.8163,1.358,1.4045
6/8/2020,0.365,0.5387,0.7063,1.7938,1.405,1.434
6/9/2020,0.3438,0.55,0.7725,1.796,1.383,1.428
6/10/2020,0.33,0.5575,0.78,1.74,1.406,1.454
6/11/2020,0.2675,0.585,0.7867,1.69,1.427,1.495
6/12/2020,0.237,0.6125,0.8325,1.6867,1.436,1.552
6/15/2020,0.2362,0.6131,0.85,1.692,1.51,1.575
6/16/2020,0.2475,0.5987,0.8525,1.639,1.491,1.527
6/17/2020,0.225,0.5875,0.8462,1.65,1.552,1.532
6/18/2020,0.2338,0.5225,0.8325,1.64,1.526,1.489
6/19/2020,0.245,0.505,0.7775,1.616,1.521,1.48
6/22/2020,0.2222,0.5,0.77,1.595,1.498,1.503
6/23/2020,0.2388,0.5125,0.7675,1.6213,1.514,1.537
6/24/2020,0.215,0.5013,0.78,1.675,1.523,1.46
6/25/2020,0.195,0.5238,0.77,1.67,1.552,1.54
6/26/2020,0.19,0.535,0.785,1.656,1.544,1.565
6/29/2020,0.1975,0.528,0.7912,1.6175,1.567,1.599
6/30/2020,0.1963,0.5688,0.7875,1.574,1.612,1.621
7/1/2020,0.32,0.5575,0.83,1.533,1.627,1.583
7/2/2020,0.3263,0.535,0.83,1.495,1.665,1.617
7/3/2020,0.318,0.5387,0.8075,1.489,1.682,1.59
7/6/2020,0.3338,0.57,0.81,1.5535,1.636,1.609
7/7/2020,0.3338,0.5713,0.8359,1.5517,1.634,1.618
7/8/2020,0.3438,0.6213,0.845,1.5647,1.637,1.645
7/9/2020,0.3313,0.62,0.8825,1.544,1.625,1.687
7/10/2020,0.321,0.6163,0.8775,1.534,1.657,1.683
7/13/2020,0.3612,0.628,0.8725,1.604,1.652,1.727
7/14/2020,0.3913,0.6321,0.885,1.56,1.68,1.696
7/15/2020,0.4375,0.6425,0.8813,1.62,1.715,1.683
7/16/2020,0.4338,0.62,0.8825,1.638,1.716,1.663
7/17/2020,0.4338,0.6,0.8625,1.663,1.779,1.674
7/20/2020,0.4563,0.6347,0.835,1.663,1.79,1.698
7/21/2020,0.505,0.6642,0.8613,1.5995,1.767,1.693
7/22/2020,0.4938,0.6987,0.885,1.585,1.75,1.679
7/23/2020,0.4987,0.695,0.91,1.581,1.763,1.694
7/24/2020,0.4888,0.6938,0.8963,1.5863,1.816,1.749
7/27/2020,0.4775,0.7181,0.9038,1.59,1.821,1.739
7/28/2020,0.4763,0.7563,0.925,1.603,1.796,1.773
7/29/2020,0.5225,0.745,0.9525,1.605,1.79,1.776
7/30/2020,0.5062,0.7425,0.945,1.613,1.82,1.749
7/31/2020,0.5575,0.7325,0.9475,1.59,1.772,1.763
8/3/2020,0.66,0.7341,0.9425,1.479,1.746,1.75
8/4/2020,0.675,0.7287,0.9475,1.56,1.781,1.741
8/5/2020,0.7025,0.7575,0.94,1.515,1.825,1.769
8/6/2020,0.7025,0.735,0.965,1.44,1.847,1.765
8/7/2020,0.713,0.7575,0.9425,1.453,1.882,1.773
8/10/2020,0.73,0.805,0.9564,1.4462,1.88,1.809
8/11/2020,0.7437,0.8162,0.985,1.4813,1.902,1.797
8/12/2020,0.735,0.8375,0.9925,1.441,1.92,1.849
8/13/2020,0.7375,0.8325,1.005,1.444,1.896,1.858
8/14/2020,0.725,0.845,1.0087,1.427,1.871,1.854
8/17/2020,0.7038,0.8663,1.0325,1.5563,1.797,1.844
8/18/2020,0.69,0.88,1.0561,1.623,1.829,1.856
8/19/2020,0.6962,0.875,1.0675,1.6337,1.817,1.893
8/20/2020,0.69,0.8763,1.0625,1.581,1.817,1.89
8/21/2020,0.6775,0.865,1.065,1.591,1.827,1.874
8/24/2020,0.7013,0.8438,1.0525,1.595,1.803,1.881
8/25/2020,0.7188,0.823,1.0275,1.5888,1.782,1.91
8/26/2020,0.72,0.828,1.0162,1.554,1.791,1.879
8/27/2020,0.7125,0.8112,1.0175,1.545,1.798,1.845
8/28/2020,0.715,0.798,1.005,1.541,1.819,1.861
8/31/2020,0.7212,0.8263,0.9975,1.57,1.809,1.91
9/1/2020,0.5621,0.8425,1.0263,1.6262,1.801,1.934
9/2/2020,0.5018,0.8487,1.0375,1.64,1.735,1.958
9/3/2020,0.4631,0.8463,1.0487,1.639,1.714,1.971
9/4/2020,0.4488,0.8375,1.0475,1.6462,1.699,2.0025
9/7/2020,0.443,0.836,1.04,1.661,1.675,2.035
9/8/2020,0.3965,0.7677,1.038,1.667,1.6745,2.013
9/9/2020,0.4112,0.7265,0.9975,1.715,1.739,1.978
9/10/2020,0.425,0.6968,0.9804,1.656,1.76,1.932
9/11/2020,0.42,0.702,0.9575,1.806,1.747,1.961
9/14/2020,0.4238,0.7025,0.9525,1.848,1.75,1.961
9/15/2020,0.4437,0.655,0.9461,1.826,1.75,1.96
9/16/2020,0.4775,0.6863,0.9175,1.839,1.799,1.984
9/17/2020,0.4775,0.7,0.94,1.9362,1.781,1.969
9/18/2020,0.4731,0.6888,0.95,1.893,1.822,1.939
9/21/2020,0.4225,0.6873,0.9375,1.867,1.83,1.943
9/22/2020,0.4288,0.705,0.945,1.9,1.838,1.943
9/23/2020,0.43,0.7313,0.9625,1.9525,1.829,1.953
9/24/2020,0.3906,0.725,0.9775,1.9795,1.787,1.941
9/25/2020,0.385,0.7125,0.965,1.9913,1.786,1.942
9/28/2020,0.38,0.66,0.9529,1.974,1.79,1.8825
9/29/2020,0.35,0.6637,0.9123,1.9738,1.799,1.862
9/30/2020,0.345,0.655,0.9125,1.993,1.803,1.851
10/1/2020,0.29,0.625,0.9038,1.9949,1.798,1.838
10/2/2020,0.3025,0.615,0.8863,1.995,1.82,1.8325
10/5/2020,0.3475,0.6041,0.8788,2.0013,1.841,1.877
10/6/2020,0.379,0.585,0.87,1.994,1.823,1.9
10/7/2020,0.365,0.6025,0.86,2.0087,1.796,1.897
10/8/2020,0.3737,0.5712,0.8725,2.035,1.785,1.904
10/9/2020,0.386,0.5825,0.855,2.035,1.765,1.9135
10/12/2020,0.3575,0.6238,0.8613,2.0487,1.755,1.962
10/13/2020,0.355,0.6425,0.8838,2.081,1.767,1.932
10/14/2020,0.3512,0.645,0.8927,2.131,1.773,1.977
10/15/2020,0.33,0.655,0.9,2.204,1.806,1.986
10/16/2020,0.3475,0.664,0.9054,2.204,1.72,2.0275
10/19/2020,0.3646,0.6425,0.9092,2.1875,1.71,2.003
10/20/2020,0.3675,0.635,0.8963,2.181,1.716,1.968
10/21/2020,0.3556,0.63,0.8848,2.164,1.796,1.96
10/22/2020,0.365,0.6062,0.875,2.206,1.845,1.964
10/23/2020,0.375,0.6238,0.8575,2.202,1.859,1.964
10/26/2020,0.3588,0.64,0.8725,2.218,1.817,1.985
10/27/2020,0.3571,0.6575,0.8858,2.21,1.811,1.978
10/28/2020,0.295,0.6637,0.905,2.246,1.803,1.995
10/29/2020,0.2825,0.665,0.9129,2.294,1.787,2.016
10/30/2020,0.263,0.685,0.9125,2.2738,1.783,2.011
11/2/2020,0.5415,0.6725,0.929,2.2262,1.776,1.988
11/3/2020,0.5584,0.6666,0.9188,2.2762,1.768,1.965
11/4/2020,0.5475,0.6137,0.9105,2.213,1.778,1.955
11/5/2020,0.5625,0.6,0.87,2.218,1.813,1.973
11/6/2020,0.5675,0.585,0.8625,2.176,1.831,1.9735
11/9/2020,0.69,0.7025,0.85,2.191,1.8312,1.9825
11/10/2020,0.745,0.7138,0.9025,2.17,1.821,2.003
11/11/2020,0.7925,0.6913,0.9125,2.25,1.847,1.903
11/12/2020,0.7871,0.6997,0.8913,2.2325,1.876,1.909
11/13/2020,0.795,0.7096,0.8975,2.258,1.921,1.9095
11/16/2020,0.86,0.8013,0.9112,2.2425,1.943,1.978
11/17/2020,0.835,0.845,0.9913,2.274,1.985,2.012
11/18/2020,0.835,0.8625,1.0225,2.259,1.986,2.008
11/19/2020,0.8288,0.8488,1.0254,2.265,1.998,1.975
11/20/2020,0.8363,0.8475,1.01,2.305,2,1.982
11/23/2020,0.8825,0.885,1.0025,2.305,1.99,1.982
11/24/2020,0.9438,0.86,1.03,2.319,1.974,1.962
11/25/2020,0.92,0.855,1.0064,2.3113,1.984,1.962
11/26/2020,0.8887,0.8425,0.9963,2.286,2.025,1.951
11/27/2020,0.88,0.8513,0.9887,2.239,2.045,1.9595
11/30/2020,0.8825,0.8987,0.995,2.2915,2.054,1.96
12/1/2020,0.9425,0.9475,1.0287,2.294,2.065,1.99
12/2/2020,0.965,0.935,1.07,2.358,2.051,2.019
12/3/2020,0.9934,0.9075,1.065,2.328,2.051,2.01
12/4/2020,1.0175,0.915,1.055,2.364,2.068,2.005
12/7/2020,0.9775,0.915,1.0675,2.3585,2.059,2.036
12/8/2020,0.9728,0.9663,1.0725,2.4063,2.063,2.066
12/9/2020,0.9575,0.9825,1.105,2.439,2.052,2.106
12/10/2020,0.9875,1.0075,1.115,2.435,2.048,2.121
12/11/2020,0.9588,1.025,1.1325,2.472,2.054,2.145
12/14/2020,0.9663,1.005,1.1433,2.4525,2.083,2.136
12/15/2020,0.975,0.9963,1.1297,2.435,2.0824,2.15
12/16/2020,0.9813,0.9875,1.1258,2.5037,2.101,2.1555
12/17/2020,1.001,0.9925,1.1175,2.603,2.123,2.131
12/18/2020,1.0037,0.9638,1.11,2.59,2.155,2.12
12/21/2020,0.9559,0.9788,1.0888,2.5937,2.213,2.129
12/22/2020,0.965,0.9887,1.1075,2.619,2.214,2.1595
12/23/2020,0.9975,1.0063,1.1211,2.607,2.2,2.167
12/24/2020,0.9975,1.0163,1.14,2.519,2.193,2.185
12/25/2020,0.9963,1.01,1.1475,2.526,2.179,2.187
12/28/2020,1.0013,0.976,1.14,2.535,2.229,2.175
12/29/2020,1,0.9787,1.1063,2.5,2.228,2.164
12/30/2020,1.0087,1.0075,1.109,2.585,2.225,2.19
12/31/2020,1.0075,1.0063,1.135,2.5763,2.249,2.185
1/1/2021,1.01,1.0063,1.135,2.6499,2.274,2.185
1/4/2021,1.0025,1.0075,1.1338,2.643,2.313,2.184
1/5/2021,1.0438,1.01,1.1369,2.591,2.272,2.176
1/6/2021,1.0863,1.0088,1.1363,2.5963,2.263,2.177
1/7/2021,1.0875,1.0053,1.135,2.6312,2.265,2.193
1/8/2021,1.1075,1.0053,1.1338,2.645,2.241,2.19
1/11/2021,1.1162,1.0025,1.135,2.5974,2.283,2.2055
1/12/2021,1.1488,1.0175,1.1313,2.605,2.289,2.213
1/13/2021,1.16,1.0452,1.1426,2.6149,2.262,2.243
1/14/2021,1.1563,1.0513,1.175,2.625,2.2947,2.281
1/15/2021,1.1675,1.0675,1.185,2.6675,2.328,2.267
1/18/2021,1.1775,1.0725,1.195,2.6712,2.315,2.279
1/19/2021,1.2188,1.1025,1.2014,2.7149,2.347,2.263
1/20/2021,1.2375,1.11,1.2275,2.734,2.352,2.255
1/21/2021,1.2275,1.1088,1.2275,2.721,2.347,2.284
1/22/2021,1.195,1.1225,1.2163,2.705,2.347,2.288
1/25/2021,1.1793,1.1261,1.2233,2.6888,2.364,2.287
1/26/2021,1.1838,1.1375,1.2247,2.6537,2.371,2.3025
1/27/2021,1.204,1.1525,1.228,2.615,2.37,2.307
1/28/2021,1.22,1.145,1.2425,2.63,2.389,2.359
1/29/2021,1.249,1.1175,1.235,2.639,2.371,2.32
2/1/2021,1.3131,1.1045,1.2125,2.669,2.321,2.305
2/2/2021,1.36,1.1075,1.1975,2.705,2.297,2.299
2/3/2021,1.38,1.1075,1.195,2.8199,2.309,2.272
2/4/2021,1.3278,1.13,1.1925,2.8362,2.3,2.319
2/5/2021,1.3187,1.1575,1.21,2.793,2.295,2.31
2/8/2021,1.3188,1.1962,1.235,2.868,2.266,2.304
2/9/2021,1.314,1.2337,1.265,2.9174,2.34,2.346
2/10/2021,1.32,1.2575,1.2975,2.9688,2.352,2.374
2/11/2021,1.3088,1.2125,1.32,2.937,2.388,2.374
2/12/2021,1.35,1.185,1.29,2.99,2.398,2.393
2/15/2021,1.3525,1.18,1.2738,2.988,2.373,2.394
2/16/2021,1.36,1.161,1.2675,2.938,2.406,2.397
2/17/2021,1.3425,1.165,1.2525,3.0512,2.371,2.38
2/18/2021,1.3275,1.1513,1.2452,3.0112,2.38,2.372
2/19/2021,1.3125,1.18,1.2375,3.11,2.451,2.375
2/22/2021,1.3525,1.1725,1.264,3.182,2.499,2.385
2/23/2021,1.3875,1.1775,1.255,3.1649,2.499,2.4035
2/24/2021,1.42,1.1625,1.27,3.078,2.527,2.384
2/25/2021,1.4362,1.1438,1.255,2.9962,2.574,2.337
2/26/2021,1.4238,1.115,1.2338,3.047,2.559,2.3105
3/1/2021,1.391,1.1488,1.2,3.102,2.498,2.304
3/2/2021,1.39,1.1775,1.2238,3.09,2.485,2.292
3/3/2021,1.4,1.19,1.2511,3.05,2.495,2.287
3/4/2021,1.4525,1.2162,1.255,3.051,2.474,2.256
3/5/2021,1.4962,1.2075,1.2838,3.051,2.525,2.282
3/8/2021,1.4613,1.225,1.2775,3.051,2.54,2.295
3/9/2021,1.4675,1.23,1.2975,3.0899,2.578,2.334
3/10/2021,1.445,1.2636,1.2988,3.119,2.547,2.354
3/11/2021,1.49,1.28,1.32,3.113,2.503,2.337
3/12/2021,1.4887,1.329,1.335,3.1237,2.523,2.359
3/15/2021,1.5042,1.2987,1.3788,3.11,2.546,2.342
3/16/2021,1.5575,1.3138,1.36,3.025,2.564,2.342
3/17/2021,1.5425,1.3112,1.3775,2.9325,2.53,2.402
3/18/2021,1.5125,1.3463,1.3763,2.9737,2.49,2.42
3/19/2021,1.4725,1.38,1.4,2.9325,2.519,2.429
3/22/2021,1.51,1.378,1.4312,2.9375,2.494,2.428
3/23/2021,1.4813,1.415,1.4288,2.9437,2.532,2.452
3/24/2021,1.525,1.405,1.46,2.9,2.544,2.463
3/25/2021,1.4863,1.3875,1.449,2.9162,2.549,2.433
3/26/2021,1.53,1.3515,1.44,2.86,2.576,2.444
3/29/2021,1.53,1.375,1.4162,2.9,2.568,2.452
3/30/2021,1.5425,1.3613,1.4359,2.94,2.591,2.433
3/31/2021,1.5625,1.405,1.4263,2.985,2.572,2.453
4/1/2021,1.0275,1.3836,1.4654,3.019,2.544,2.46
4/2/2021,1.0275,1.4225,1.4463,2.9699,2.539,2.495
4/5/2021,1.0275,1.42,1.4775,2.9613,2.53,2.498
4/6/2021,1.0412,1.4437,1.4725,2.9525,2.547,2.476
4/7/2021,1.035,1.4561,1.4975,2.961,2.58,2.49
4/8/2021,1.0575,1.245,1.4975,2.953,2.632,2.468
4/9/2021,1.055,1.245,1.4,2.9574,2.663,2.483
4/12/2021,1.0475,1.245,1.3976,2.96,2.669,2.465
4/13/2021,1.0313,1.2675,1.4,2.9387,2.666,2.426
4/14/2021,1.0512,1.265,1.41,2.8937,2.702,2.456
4/15/2021,1.035,1.28,1.4125,2.85,2.746,2.436
4/16/2021,1.0462,1.2813,1.4225,2.9012,2.782,2.453
4/19/2021,1.0913,1.2713,1.425,2.935,2.748,2.461
4/20/2021,1.099,1.2562,1.4175,3.1275,2.768,2.461
4/21/2021,1.104,1.255,1.4112,3.22,2.79,2.485
4/22/2021,1.085,1.238,1.41,3.08,2.764,2.476
4/23/2021,1.106,1.235,1.395,3.06,2.786,2.509
4/26/2021,1.102,1.2638,1.3775,2.895,2.739,2.493
4/27/2021,1.1162,1.268,1.395,2.8949,2.772,2.471
4/28/2021,1.1612,1.276,1.395,2.9499,2.832,2.478
4/29/2021,1.188,1.25,1.4,2.9775,2.814,2.472
4/30/2021,1.176,1.26,1.375,3.0224,2.741,2.474
5/3/2021,1.2275,1.251,1.383,3.1,2.688,2.503
5/4/2021,1.2513,1.259,1.375,3.0975,2.711,2.548
5/5/2021,1.301,1.2845,1.3825,3.1212,2.729,2.562
5/6/2021,1.305,1.318,1.401,3.1144,2.717,2.551
5/7/2021,1.341,1.31,1.435,3.1137,2.69,2.538
5/10/2021,1.38,1.333,1.426,3.0187,2.694,2.56
5/11/2021,1.4025,1.329,1.4313,3.0137,2.692,2.56
5/12/2021,1.473,1.369,1.4225,2.9513,2.692,2.604
5/13/2021,1.429,1.374,1.445,2.985,2.716,2.586
5/14/2021,1.431,1.4075,1.446,2.8974,2.715,2.6305
5/17/2021,1.4688,1.448,1.472,2.88,2.693,2.654
5/18/2021,1.489,1.4787,1.51,2.9325,2.695,2.6575
5/19/2021,1.4425,1.529,1.54,2.955,2.666,2.664
5/20/2021,1.408,1.502,1.577,2.9338,2.621,2.641
5/21/2021,1.4137,1.4825,1.567,2.9099,2.561,2.652
5/24/2021,1.439,1.515,1.546,2.89,2.611,2.676
5/25/2021,1.453,1.53,1.5725,2.8775,2.562,2.669
5/26/2021,1.42,1.486,1.586,2.8462,2.578,2.618
5/27/2021,1.446,1.448,1.5525,2.7887,2.596,2.569
5/28/2021,1.4525,1.457,1.514,2.7425,2.533,2.577
5/31/2021,1.461,1.472,1.521,2.7938,2.531,2.571
6/1/2021,1.479,1.476,1.527,2.845,2.505,2.561
6/2/2021,1.4725,1.44,1.528,2.9174,2.54,2.54
6/3/2021,1.501,1.446,1.496,2.8775,2.582,2.552
6/4/2021,1.529,1.473,1.5,2.95,2.629,2.575
6/7/2021,1.542,1.482,1.53,2.9412,2.594,2.558
6/8/2021,1.5288,1.4862,1.541,2.9,2.632,2.59
6/9/2021,1.5263,1.467,1.54,2.91,2.606,2.585
6/10/2021,1.556,1.499,1.515,2.9237,2.618,2.575
6/11/2021,1.567,1.516,1.544,2.9313,2.634,2.568
6/14/2021,1.573,1.521,1.555,2.9288,2.641,2.549
6/15/2021,1.579,1.504,1.5587,2.9275,2.654,2.5085
6/16/2021,1.5663,1.4962,1.535,2.96,2.653,2.463
6/17/2021,1.474,1.507,1.53,2.945,2.64,2.491
6/18/2021,1.453,1.52,1.54,2.9763,2.584,2.483
6/21/2021,1.461,1.523,1.55,2.9762,2.527,2.501
6/22/2021,1.485,1.527,1.552,2.915,2.597,2.501
6/23/2021,1.51,1.5163,1.557,2.9706,2.633,2.449
6/24/2021,1.5137,1.4475,1.544,2.9608,2.72,2.434
6/25/2021,1.519,1.425,1.49,2.9375,2.698,2.382
6/28/2021,1.511,1.43,1.462,2.8725,2.682,2.42
6/29/2021,1.529,1.458,1.47,2.8762,2.676,2.448
6/30/2021,1.538,1.477,1.505,2.875,2.585,2.512
7/1/2021,1.535,1.482,1.518,2.8537,2.581,2.455
7/2/2021,1.536,1.489,1.5263,2.8712,2.627,2.514
7/5/2021,1.55,1.4825,1.535,2.9087,2.637,2.478
7/6/2021,1.5325,1.501,1.532,2.9075,2.707,2.473
7/7/2021,1.501,1.494,1.55,2.9112,2.75,2.49
7/8/2021,1.48,1.485,1.54,2.9037,2.733,2.493
7/9/2021,1.526,1.493,1.535,2.9138,2.783,2.49
7/12/2021,1.516,1.5087,1.538,2.97,2.785,2.497
7/13/2021,1.524,1.5025,1.56,3.0438,2.778,2.484
7/14/2021,1.52,1.469,1.564,3.0137,2.723,2.42
7/15/2021,1.52,1.426,1.534,3.0862,2.732,2.361
7/16/2021,1.5262,1.46,1.501,3.1037,2.698,2.429
7/19/2021,1.4613,1.452,1.52,3.1037,2.678,2.462
7/20/2021,1.468,1.455,1.515,3.1049,2.711,2.499
7/21/2021,1.501,1.46,1.517,3.1737,2.701,2.475
7/22/2021,1.487,1.462,1.516,3.1987,2.734,2.46
7/23/2021,1.5075,1.461,1.52,3.2438,2.753,2.465
7/26/2021,1.526,1.407,1.52,3.2362,2.746,2.402
7/27/2021,1.544,1.412,1.485,3.2513,2.721,2.411
7/28/2021,1.555,1.435,1.4925,3.3463,2.706,2.443
7/29/2021,1.635,1.43,1.52,3.455,2.671,2.455
7/30/2021,1.694,1.442,1.51,3.475,2.649,2.5138
8/2/2021,1.637,1.461,1.519,3.5675,2.62,2.554
8/3/2021,1.631,1.4825,1.538,3.5806,2.578,2.5355
8/4/2021,1.6375,1.495,1.5612,3.56,2.609,2.626
8/5/2021,1.643,1.56,1.5725,3.515,2.655,2.582
8/6/2021,1.635,1.5775,1.625,3.51,2.696,2.579
8/9/2021,1.625,1.5525,1.63,3.45,2.678,2.5405
8/10/2021,1.6563,1.545,1.614,3.4287,2.728,2.564
8/11/2021,1.667,1.55,1.601,3.4425,2.704,2.5338
8/12/2021,1.684,1.561,1.595,3.4375,2.663,2.51
8/13/2021,1.6925,1.5675,1.5975,3.4262,2.675,2.556
8/16/2021,1.677,1.554,1.61,3.4862,2.673,2.5475
8/17/2021,1.6975,1.585,1.608,3.5338,2.69,2.578
8/18/2021,1.7013,1.587,1.6313,3.71,2.686,2.592
8/19/2021,1.682,1.6225,1.6363,3.6925,2.71,2.58
8/20/2021,1.653,1.6288,1.6662,3.79,2.736,2.5463
8/23/2021,1.6925,1.607,1.666,3.9288,2.753,2.536
8/24/2021,1.72,1.6113,1.646,3.9812,2.762,2.4895
8/25/2021,1.758,1.6075,1.6437,4.025,2.741,2.494
8/26/2021,1.7275,1.588,1.636,3.9075,2.694,2.4625
8/27/2021,1.7425,1.569,1.619,3.7488,2.725,2.443
8/30/2021,1.745,1.596,1.609,3.7,2.737,2.4562
8/31/2021,1.8038,1.615,1.63,3.7525,2.724,2.495
9/1/2021,1.747,1.647,1.6425,3.83,2.677,2.5325
9/2/2021,1.79,1.623,1.67,3.85,2.66,2.5175
9/3/2021,1.847,1.634,1.6525,3.58,2.632,2.56
9/6/2021,1.923,1.6375,1.665,3.6575,2.677,2.54
9/7/2021,1.926,1.6613,1.6675,3.5087,2.686,2.5125
9/8/2021,1.964,1.635,1.675,3.455,2.734,2.5237
9/9/2021,1.99,1.6613,1.655,3.5075,2.75,2.516
9/10/2021,2.067,1.715,1.675,3.4662,2.73,2.532
9/13/2021,2.1225,1.775,1.71,3.5399,2.708,2.5287
9/14/2021,2.09,1.781,1.7587,3.5975,2.72,2.548
9/15/2021,2.141,1.805,1.7613,3.66,2.732,2.572
9/16/2021,2.125,1.818,1.78,3.5162,2.806,2.575
9/17/2021,2.111,1.8538,1.7825,3.4487,2.788,2.5812
9/20/2021,2.059,1.895,1.8125,3.4099,2.841,2.56
9/21/2021,2.07,1.849,1.84,3.3437,2.869,2.518
9/22/2021,2.09,1.8763,1.795,3.3837,2.785,2.5344
9/23/2021,2.126,1.865,1.8012,3.345,2.871,2.5489
9/24/2021,2.1025,1.8713,1.799,3.3125,2.911,2.5487
9/27/2021,2.1787,1.826,1.8075,3.2562,2.919,2.511
9/28/2021,2.257,1.83,1.7725,3.269,2.949,2.507
9/29/2021,2.2725,1.8363,1.7825,3.313,2.934,2.485
9/30/2021,2.299,1.85,1.785,3.2574,2.935,2.518
10/1/2021,2.17,1.8338,1.8025,3.2574,2.995,2.525
10/4/2021,2.203,1.8787,1.7875,3.3037,3.087,2.568
10/5/2021,2.3675,1.9375,1.83,3.3012,3.08,2.5975
10/6/2021,2.315,1.923,1.8625,3.3649,3.123,2.581
10/7/2021,2.291,1.925,1.848,3.35,3.161,2.577
10/8/2021,2.3025,1.905,1.857,3.3412,3.165,2.576
10/11/2021,2.31,1.9388,1.85,3.4012,3.102,2.5862
10/12/2021,2.325,2.0375,1.866,3.4324,3.106,2.654
10/13/2021,2.329,1.99,1.936,3.4112,3.044,2.6438
10/14/2021,2.313,1.9412,1.9,3.3499,3.04,2.681
10/15/2021,2.362,1.9525,1.8713,3.3587,3.076,2.718
