Date,SFR1 ,SFR2 ,SFR3 ,SFR4 ,SFR5 ,SFR6 ,SFR7 ,SFR8 ,SFR9 ,SFR10 ,SFR11 ,SFR12 ,SFR13 ,SFR14 ,SFR15 ,SFR16 ,SFR17 ,SFR18 
6/10/2020,99.965,99.925,99.935,99.945,99.96,99.975,99.975,99.97,99.965,99.94,99.91,99.885,99.87,99.865,99.86,99.855,99.85,99.845
6/11/2020,99.9625,99.925,99.94,99.955,99.975,99.99,99.99,99.985,99.98,99.96,99.935,99.91,99.895,99.89,99.885,99.88,99.875,99.87
6/12/2020,99.96,99.905,99.92,99.935,99.955,99.97,99.97,99.97,99.97,99.95,99.925,99.9,99.885,99.88,99.875,99.87,99.865,99.86
6/15/2020,99.96,99.905,99.915,99.935,99.96,99.975,99.98,99.985,99.98,99.96,99.935,99.91,99.895,99.89,99.885,99.88,99.875,99.87
6/16/2020,99.96,99.905,99.91,99.93,99.95,99.965,99.97,99.975,99.97,99.945,99.92,99.895,99.88,99.875,99.87,99.865,99.86,99.855
6/17/2020,99.915,99.92,99.935,99.955,99.975,99.98,99.985,99.985,99.965,99.94,99.915,99.9,99.895,99.89,99.885,99.88,99.875,99.855
6/18/2020,99.9225,99.925,99.94,99.96,99.98,99.985,99.99,99.99,99.97,99.945,99.92,99.905,99.9,99.895,99.89,99.885,99.88,99.86
6/19/2020,99.9275,99.93,99.945,99.965,99.985,99.995,100,100,99.985,99.965,99.94,99.925,99.92,99.915,99.91,99.905,99.9,99.88
6/22/2020,99.9275,99.935,99.95,99.97,99.99,100,100.01,100.01,99.995,99.975,99.95,99.935,99.93,99.925,99.92,99.915,99.91,99.89
6/23/2020,99.9275,99.935,99.95,99.97,99.995,100.005,100.015,100.015,100,99.98,99.955,99.94,99.935,99.93,99.925,99.92,99.915,99.895
6/24/2020,99.93,99.935,99.95,99.97,99.995,100.005,100.015,100.015,100,99.98,99.955,99.94,99.935,99.93,99.925,99.92,99.915,99.895
6/25/2020,99.9325,99.94,99.95,99.97,99.99,100,100.01,100.015,100,99.98,99.955,99.94,99.935,99.93,99.925,99.92,99.915,99.895
6/26/2020,99.935,99.95,99.97,99.985,100.005,100.015,100.025,100.035,100.02,100,99.975,99.96,99.955,99.95,99.945,99.94,99.935,99.915
6/29/2020,99.935,99.95,99.975,99.99,100.01,100.025,100.035,100.045,100.03,100.01,99.985,99.97,99.965,99.96,99.955,99.95,99.945,99.925
6/30/2020,99.935,99.95,99.98,100,100.02,100.03,100.04,100.045,100.03,100.01,99.985,99.97,99.965,99.96,99.955,99.95,99.945,99.925
7/1/2020,99.93,99.945,99.97,99.99,100.01,100.02,100.025,100.03,100.01,99.99,99.965,99.95,99.945,99.94,99.935,99.93,99.925,99.905
7/2/2020,99.9225,99.94,99.965,99.99,100.01,100.025,100.03,100.035,100.02,100,99.975,99.96,99.955,99.95,99.945,99.94,99.935,99.915
7/6/2020,99.915,99.94,99.965,99.99,100.01,100.025,100.03,100.035,100.02,100,99.975,99.96,99.955,99.95,99.945,99.94,99.935,99.915
7/7/2020,99.915,99.94,99.965,99.99,100.01,100.025,100.03,100.035,100.025,100.005,99.98,99.965,99.96,99.955,99.95,99.945,99.94,99.92
7/8/2020,99.915,99.94,99.965,99.99,100.01,100.025,100.035,100.04,100.03,100.01,99.985,99.97,99.965,99.96,99.955,99.95,99.945,99.925
7/9/2020,99.9125,99.935,99.96,99.99,100.015,100.03,100.045,100.055,100.045,100.025,100,99.985,99.98,99.975,99.97,99.965,99.96,99.94
7/10/2020,99.91,99.935,99.96,99.99,100.015,100.03,100.04,100.05,100.03,100.01,99.985,99.97,99.965,99.96,99.955,99.95,99.945,99.925
7/13/2020,99.91,99.93,99.955,99.985,100.01,100.025,100.035,100.045,100.03,100.01,99.985,99.97,99.95,99.945,99.94,99.935,99.93,99.91
7/14/2020,99.91,99.93,99.955,99.985,100.01,100.025,100.035,100.045,100.03,100.01,99.985,99.97,99.95,99.945,99.94,99.935,99.93,99.91
7/15/2020,99.91,99.93,99.95,99.98,100.005,100.02,100.03,100.035,100.02,100,99.975,99.96,99.94,99.935,99.93,99.925,99.92,99.9
7/16/2020,99.915,99.935,99.955,99.985,100.01,100.02,100.03,100.035,100.025,100.005,99.98,99.965,99.945,99.94,99.935,99.93,99.925,99.905
7/17/2020,99.9125,99.935,99.955,99.98,100,100.015,100.025,100.035,100.025,100.005,99.98,99.965,99.945,99.94,99.935,99.93,99.925,99.905
7/20/2020,99.9125,99.935,99.955,99.98,100,100.015,100.03,100.04,100.03,100.01,99.985,99.97,99.95,99.945,99.94,99.935,99.93,99.91
7/21/2020,99.9075,99.935,99.955,99.98,100.005,100.02,100.035,100.045,100.035,100.015,99.99,99.975,99.95,99.945,99.94,99.935,99.93,99.91
7/22/2020,99.905,99.93,99.95,99.98,100.005,100.025,100.04,100.05,100.04,100.02,99.995,99.98,99.955,99.95,99.945,99.94,99.935,99.915
7/23/2020,99.91,99.935,99.955,99.985,100.005,100.025,100.04,100.05,100.04,100.02,99.995,99.98,99.955,99.95,99.945,99.94,99.935,99.915
7/24/2020,99.9075,99.93,99.95,99.98,100,100.02,100.035,100.045,100.035,100.015,99.99,99.975,99.95,99.945,99.94,99.935,99.93,99.91
7/27/2020,99.9075,99.93,99.95,99.975,99.995,100.01,100.025,100.035,100.025,100.005,99.98,99.965,99.94,99.935,99.93,99.925,99.92,99.9
7/28/2020,99.9075,99.93,99.95,99.975,99.995,100.01,100.025,100.04,100.03,100.01,99.985,99.97,99.945,99.94,99.935,99.93,99.925,99.905
7/29/2020,99.9125,99.94,99.96,99.98,100,100.02,100.035,100.05,100.04,100.02,99.995,99.98,99.955,99.95,99.945,99.94,99.935,99.915
7/30/2020,99.9125,99.94,99.96,99.985,100.01,100.025,100.04,100.06,100.055,100.04,100.015,100,99.975,99.97,99.965,99.96,99.955,99.935
7/31/2020,99.9125,99.94,99.96,99.985,100.01,100.025,100.045,100.065,100.06,100.045,100.02,100.005,99.98,99.975,99.97,99.965,99.96,99.94
8/3/2020,99.91,99.935,99.955,99.985,100.005,100.02,100.04,100.07,100.065,100.05,100.025,100.01,99.985,99.98,99.975,99.97,99.965,99.945
8/4/2020,99.91,99.935,99.955,99.985,100.005,100.02,100.04,100.075,100.07,100.06,100.035,100.02,99.995,99.99,99.985,99.98,99.975,99.955
8/5/2020,99.91,99.93,99.95,99.98,99.995,100.01,100.03,100.065,100.06,100.05,100.025,100.01,99.985,99.98,99.975,99.97,99.965,99.945
8/6/2020,99.91,99.93,99.95,99.98,99.995,100.01,100.025,100.06,100.055,100.045,100.02,100.005,99.98,99.975,99.97,99.965,99.96,99.94
8/7/2020,99.91,99.93,99.94,99.97,99.985,99.995,100.01,100.04,100.035,100.025,100,99.985,99.96,99.955,99.95,99.945,99.94,99.92
8/10/2020,99.91,99.93,99.94,99.97,99.98,99.99,100,100.03,100.025,100.015,99.99,99.975,99.95,99.945,99.94,99.935,99.93,99.91
8/11/2020,99.91,99.93,99.94,99.96,99.965,99.97,99.975,100,99.995,99.98,99.955,99.94,99.915,99.91,99.905,99.9,99.895,99.875
8/12/2020,99.9075,99.925,99.94,99.96,99.965,99.97,99.975,100,99.995,99.98,99.955,99.94,99.915,99.91,99.905,99.9,99.895,99.875
8/13/2020,99.9075,99.92,99.935,99.955,99.96,99.965,99.97,99.995,99.99,99.975,99.95,99.935,99.91,99.905,99.9,99.895,99.89,99.87
8/14/2020,99.9075,99.92,99.935,99.955,99.96,99.965,99.97,99.995,99.99,99.975,99.95,99.935,99.91,99.905,99.9,99.895,99.89,99.87
8/17/2020,99.9075,99.92,99.94,99.96,99.965,99.97,99.975,100.005,100,99.985,99.96,99.945,99.92,99.915,99.91,99.905,99.9,99.88
8/18/2020,99.905,99.9175,99.93,99.96,99.97,99.975,99.985,100.015,100.01,100,99.975,99.96,99.935,99.93,99.925,99.92,99.915,99.895
8/19/2020,99.91,99.925,99.935,99.965,99.975,99.98,99.99,100.025,100.02,100.01,99.985,99.97,99.945,99.94,99.935,99.93,99.925,99.905
8/20/2020,99.91,99.925,99.935,99.965,99.975,99.98,99.99,100.025,100.02,100.01,99.985,99.97,99.945,99.94,99.935,99.93,99.925,99.905
8/21/2020,99.9125,99.9275,99.935,99.965,99.975,99.98,99.985,100.015,100.01,100,99.975,99.96,99.935,99.93,99.925,99.92,99.915,99.895
8/24/2020,99.9125,99.9275,99.935,99.965,99.975,99.98,99.985,100.015,100.01,100.005,99.98,99.965,99.94,99.935,99.93,99.925,99.92,99.9
8/25/2020,99.91,99.925,99.935,99.96,99.965,99.97,99.975,100.005,100,99.995,99.97,99.955,99.93,99.925,99.92,99.915,99.91,99.89
8/26/2020,99.9075,99.9225,99.93,99.955,99.96,99.965,99.97,100,99.995,99.99,99.965,99.95,99.925,99.92,99.915,99.91,99.905,99.885
8/27/2020,99.91,99.925,99.93,99.955,99.96,99.96,99.965,99.99,99.985,99.98,99.955,99.94,99.915,99.91,99.905,99.9,99.895,99.875
8/28/2020,99.9125,99.93,99.94,99.965,99.97,99.975,99.98,100.01,100.005,100,99.975,99.96,99.935,99.93,99.925,99.92,99.915,99.895
8/31/2020,99.91,99.925,99.94,99.965,99.97,99.975,99.98,100.01,100.01,100.005,99.98,99.965,99.94,99.935,99.93,99.925,99.92,99.9
9/1/2020,99.9125,99.9275,99.94,99.96,99.97,99.975,99.985,100.015,100.015,100.01,99.985,99.97,99.945,99.94,99.935,99.93,99.925,99.905
9/2/2020,99.91,99.925,99.935,99.955,99.96,99.965,99.975,100.005,100.005,100,99.975,99.96,99.935,99.93,99.925,99.92,99.915,99.895
9/3/2020,99.91,99.9275,99.94,99.965,99.97,99.975,99.985,100.015,100.015,100.01,99.985,99.97,99.945,99.94,99.935,99.93,99.925,99.905
9/4/2020,99.9075,99.92,99.93,99.955,99.96,99.96,99.965,99.99,99.99,99.98,99.955,99.94,99.915,99.91,99.905,99.9,99.895,99.875
9/8/2020,99.9075,99.92,99.93,99.955,99.96,99.96,99.97,100,100,99.99,99.965,99.95,99.925,99.92,99.915,99.91,99.905,99.885
9/9/2020,99.905,99.9175,99.925,99.95,99.955,99.955,99.965,99.995,99.995,99.985,99.96,99.945,99.92,99.915,99.91,99.905,99.9,99.88
9/10/2020,99.9075,99.9225,99.93,99.95,99.96,99.96,99.97,100,100,99.99,99.965,99.95,99.925,99.92,99.915,99.91,99.905,99.885
9/11/2020,99.9075,99.9225,99.93,99.96,99.97,99.975,99.99,100.02,100.02,100.015,99.99,99.975,99.95,99.945,99.94,99.935,99.93,99.91
9/14/2020,99.9075,99.9225,99.93,99.955,99.965,99.97,99.985,100.015,100.015,100.01,100,99.985,99.96,99.955,99.95,99.945,99.94,99.92
9/15/2020,99.9075,99.9275,99.93,99.955,99.965,99.97,99.98,100.01,100.01,100.005,99.995,99.98,99.955,99.95,99.945,99.94,99.935,99.915
9/16/2020,99.9275,99.93,99.955,99.965,99.965,99.975,100.005,100.005,99.995,99.975,99.96,99.935,99.93,99.925,99.92,99.915,99.895,99.885
9/17/2020,99.9275,99.93,99.955,99.965,99.97,99.98,100.01,100.01,100,99.98,99.965,99.94,99.935,99.93,99.925,99.92,99.9,99.89
9/18/2020,99.9225,99.925,99.945,99.955,99.955,99.965,100,100,99.985,99.965,99.95,99.925,99.92,99.915,99.91,99.905,99.885,99.875
9/21/2020,99.925,99.925,99.945,99.955,99.96,99.97,100.005,100.005,99.995,99.975,99.97,99.945,99.94,99.935,99.93,99.925,99.905,99.895
9/22/2020,99.93,99.93,99.945,99.96,99.965,99.975,100.01,100.015,100.005,99.985,99.98,99.955,99.95,99.945,99.94,99.935,99.915,99.905
9/23/2020,99.9275,99.93,99.945,99.955,99.96,99.975,100.01,100.015,100.005,99.985,99.98,99.955,99.95,99.945,99.94,99.935,99.915,99.905
9/24/2020,99.93,99.935,99.95,99.96,99.965,99.98,100.01,100.01,100,99.98,99.975,99.95,99.945,99.94,99.935,99.93,99.91,99.9
9/25/2020,99.93,99.935,99.955,99.965,99.965,99.98,100.01,100.01,100,99.98,99.975,99.95,99.945,99.94,99.935,99.93,99.91,99.9
9/28/2020,99.93,99.935,99.955,99.965,99.965,99.98,100.01,100.005,99.99,99.97,99.965,99.94,99.935,99.93,99.925,99.92,99.9,99.89
9/29/2020,99.93,99.935,99.955,99.96,99.965,99.98,100.01,100.005,99.99,99.97,99.965,99.94,99.935,99.93,99.925,99.92,99.9,99.89
9/30/2020,99.9325,99.935,99.95,99.96,99.965,99.98,100.01,100,99.985,99.965,99.96,99.935,99.93,99.925,99.92,99.915,99.895,99.885
10/1/2020,99.9325,99.935,99.945,99.95,99.955,99.97,100,99.995,99.985,99.965,99.96,99.935,99.93,99.925,99.92,99.915,99.895,99.885
10/2/2020,99.9325,99.935,99.945,99.95,99.955,99.97,100,99.995,99.985,99.965,99.96,99.935,99.93,99.925,99.92,99.915,99.895,99.885
10/5/2020,99.9275,99.93,99.94,99.945,99.95,99.96,99.99,99.98,99.97,99.945,99.94,99.915,99.88,99.875,99.87,99.865,99.845,99.835
10/6/2020,99.9275,99.93,99.94,99.945,99.95,99.96,99.99,99.98,99.97,99.945,99.94,99.915,99.88,99.875,99.87,99.865,99.845,99.835
10/7/2020,99.9275,99.93,99.935,99.935,99.94,99.95,99.98,99.97,99.95,99.92,99.915,99.89,99.855,99.85,99.845,99.84,99.82,99.81
10/8/2020,99.9275,99.93,99.935,99.94,99.945,99.955,99.98,99.97,99.955,99.925,99.92,99.895,99.86,99.855,99.85,99.845,99.825,99.815
10/9/2020,99.9275,99.93,99.935,99.935,99.935,99.945,99.975,99.965,99.945,99.915,99.905,99.88,99.845,99.84,99.835,99.83,99.81,99.8
10/12/2020,99.9275,99.93,99.935,99.935,99.935,99.945,99.975,99.965,99.95,99.92,99.91,99.885,99.85,99.845,99.84,99.835,99.815,99.805
10/13/2020,99.925,99.93,99.935,99.94,99.945,99.955,99.985,99.975,99.96,99.935,99.925,99.9,99.865,99.86,99.855,99.85,99.83,99.82
10/14/2020,99.925,99.93,99.935,99.94,99.945,99.955,99.985,99.98,99.965,99.94,99.93,99.905,99.87,99.865,99.86,99.855,99.835,99.825
10/15/2020,99.92,99.925,99.93,99.935,99.94,99.945,99.975,99.97,99.955,99.935,99.925,99.9,99.865,99.86,99.855,99.85,99.83,99.82
10/16/2020,99.92,99.93,99.935,99.94,99.945,99.95,99.98,99.97,99.96,99.94,99.93,99.905,99.87,99.865,99.86,99.855,99.835,99.825
10/19/2020,99.92,99.93,99.935,99.94,99.945,99.95,99.975,99.965,99.955,99.93,99.92,99.895,99.86,99.855,99.85,99.845,99.825,99.815
10/20/2020,99.9175,99.925,99.935,99.94,99.94,99.945,99.97,99.96,99.945,99.92,99.91,99.885,99.85,99.845,99.84,99.835,99.815,99.805
10/21/2020,99.92,99.925,99.935,99.94,99.94,99.945,99.97,99.96,99.945,99.92,99.91,99.885,99.85,99.845,99.84,99.835,99.815,99.805
10/22/2020,99.9175,99.92,99.93,99.935,99.935,99.94,99.96,99.95,99.935,99.91,99.89,99.86,99.825,99.82,99.815,99.81,99.79,99.78
10/23/2020,99.9175,99.92,99.925,99.935,99.94,99.945,99.965,99.955,99.945,99.92,99.9,99.87,99.835,99.83,99.825,99.82,99.8,99.79
10/26/2020,99.92,99.925,99.93,99.94,99.945,99.95,99.97,99.965,99.955,99.93,99.91,99.88,99.845,99.84,99.835,99.83,99.81,99.8
10/27/2020,99.92,99.925,99.93,99.94,99.945,99.95,99.97,99.965,99.96,99.935,99.915,99.885,99.85,99.845,99.84,99.835,99.815,99.805
10/28/2020,99.9175,99.925,99.935,99.94,99.945,99.95,99.97,99.965,99.96,99.935,99.915,99.885,99.85,99.845,99.84,99.835,99.815,99.805
10/29/2020,99.9175,99.925,99.935,99.945,99.95,99.95,99.97,99.96,99.95,99.925,99.905,99.875,99.84,99.835,99.83,99.825,99.805,99.795
10/30/2020,99.9175,99.925,99.935,99.945,99.95,99.95,99.965,99.955,99.945,99.92,99.9,99.87,99.835,99.83,99.825,99.82,99.8,99.79
11/2/2020,99.915,99.92,99.93,99.94,99.945,99.945,99.965,99.96,99.95,99.925,99.905,99.875,99.84,99.835,99.83,99.825,99.805,99.795
11/3/2020,99.915,99.92,99.925,99.935,99.94,99.94,99.955,99.95,99.94,99.915,99.895,99.865,99.83,99.825,99.82,99.815,99.795,99.785
11/4/2020,99.915,99.925,99.93,99.94,99.95,99.955,99.98,99.98,99.97,99.945,99.925,99.895,99.86,99.855,99.85,99.845,99.825,99.815
11/5/2020,99.91,99.92,99.93,99.94,99.945,99.95,99.965,99.96,99.95,99.925,99.905,99.875,99.84,99.835,99.83,99.825,99.805,99.795
11/6/2020,99.91,99.92,99.93,99.935,99.94,99.945,99.96,99.955,99.945,99.92,99.9,99.87,99.835,99.83,99.825,99.82,99.8,99.79
11/9/2020,99.91,99.915,99.915,99.92,99.92,99.92,99.93,99.92,99.905,99.875,99.855,99.825,99.79,99.785,99.78,99.775,99.755,99.745
11/10/2020,99.9125,99.92,99.92,99.925,99.925,99.92,99.925,99.915,99.895,99.865,99.835,99.79,99.755,99.75,99.745,99.74,99.72,99.71
11/11/2020,99.9125,99.92,99.92,99.92,99.92,99.915,99.925,99.915,99.895,99.865,99.835,99.79,99.755,99.75,99.745,99.74,99.72,99.71
11/12/2020,99.9125,99.92,99.925,99.925,99.925,99.92,99.93,99.92,99.905,99.88,99.85,99.81,99.775,99.77,99.765,99.76,99.74,99.73
11/13/2020,99.9125,99.92,99.925,99.925,99.92,99.915,99.925,99.915,99.9,99.875,99.855,99.815,99.78,99.775,99.77,99.765,99.745,99.735
11/16/2020,99.9125,99.92,99.925,99.93,99.925,99.915,99.925,99.915,99.9,99.875,99.855,99.815,99.78,99.775,99.77,99.765,99.745,99.735
11/17/2020,99.9125,99.92,99.925,99.93,99.925,99.915,99.925,99.92,99.905,99.885,99.865,99.825,99.79,99.785,99.78,99.775,99.755,99.745
11/18/2020,99.9125,99.92,99.925,99.93,99.925,99.915,99.92,99.915,99.9,99.88,99.86,99.82,99.785,99.78,99.775,99.77,99.75,99.74
11/19/2020,99.92,99.9275,99.935,99.935,99.93,99.925,99.925,99.92,99.905,99.88,99.86,99.82,99.785,99.78,99.775,99.77,99.75,99.74
11/20/2020,99.9175,99.9325,99.94,99.945,99.94,99.935,99.93,99.92,99.905,99.885,99.865,99.825,99.79,99.785,99.78,99.775,99.755,99.745
11/23/2020,99.9175,99.9325,99.94,99.94,99.935,99.93,99.925,99.915,99.895,99.87,99.85,99.81,99.775,99.77,99.765,99.76,99.74,99.73
11/24/2020,99.9175,99.935,99.94,99.94,99.935,99.93,99.925,99.915,99.9,99.875,99.855,99.815,99.78,99.775,99.77,99.765,99.745,99.735
11/25/2020,99.9175,99.9325,99.94,99.94,99.93,99.925,99.925,99.92,99.905,99.88,99.86,99.82,99.785,99.78,99.775,99.77,99.75,99.74
11/27/2020,99.9175,99.9325,99.94,99.94,99.935,99.93,99.93,99.925,99.91,99.885,99.865,99.825,99.79,99.785,99.78,99.775,99.755,99.745
11/30/2020,99.9175,99.9325,99.94,99.935,99.93,99.925,99.92,99.915,99.905,99.88,99.86,99.82,99.785,99.78,99.775,99.77,99.75,99.74
12/1/2020,99.9175,99.935,99.94,99.935,99.925,99.92,99.91,99.9,99.89,99.86,99.84,99.8,99.76,99.755,99.75,99.745,99.725,99.715
12/2/2020,99.915,99.9325,99.94,99.935,99.925,99.92,99.91,99.9,99.89,99.86,99.84,99.8,99.76,99.75,99.745,99.74,99.72,99.71
12/3/2020,99.915,99.9325,99.94,99.935,99.925,99.915,99.905,99.895,99.885,99.86,99.84,99.8,99.755,99.745,99.74,99.735,99.715,99.705
12/4/2020,99.915,99.9325,99.94,99.94,99.93,99.92,99.91,99.895,99.88,99.855,99.835,99.795,99.74,99.73,99.725,99.72,99.7,99.69
12/7/2020,99.9175,99.9375,99.945,99.94,99.93,99.92,99.915,99.905,99.89,99.87,99.85,99.815,99.76,99.72,99.715,99.71,99.69,99.68
12/8/2020,99.9175,99.9375,99.94,99.94,99.93,99.92,99.915,99.905,99.89,99.87,99.85,99.815,99.76,99.72,99.715,99.71,99.69,99.68
12/9/2020,99.9175,99.9425,99.945,99.94,99.93,99.925,99.915,99.905,99.89,99.865,99.845,99.81,99.755,99.7,99.64,99.605,99.585,99.575
12/10/2020,99.915,99.94,99.945,99.94,99.935,99.93,99.92,99.91,99.895,99.87,99.855,99.82,99.775,99.725,99.67,99.61,99.545,99.475
12/11/2020,99.9175,99.945,99.95,99.95,99.94,99.935,99.93,99.92,99.905,99.88,99.87,99.835,99.79,99.75,99.695,99.635,99.57,99.505
12/14/2020,99.915,99.9425,99.95,99.95,99.94,99.935,99.93,99.925,99.91,99.885,99.87,99.835,99.79,99.75,99.695,99.635,99.57,99.505
12/15/2020,99.915,99.94,99.95,99.95,99.945,99.94,99.935,99.925,99.91,99.885,99.87,99.835,99.79,99.75,99.695,99.635,99.57,99.505
12/16/2020,99.935,99.95,99.95,99.945,99.94,99.935,99.925,99.91,99.885,99.865,99.83,99.785,99.745,99.69,99.63,99.565,99.5,99.44
12/17/2020,99.9325,99.95,99.95,99.94,99.935,99.93,99.925,99.91,99.885,99.855,99.82,99.775,99.735,99.68,99.62,99.555,99.49,99.43
12/18/2020,99.935,99.95,99.95,99.94,99.935,99.93,99.925,99.91,99.885,99.855,99.82,99.775,99.725,99.67,99.605,99.53,99.455,99.39
12/21/2020,99.9325,99.95,99.95,99.94,99.935,99.93,99.925,99.91,99.885,99.855,99.82,99.775,99.725,99.67,99.605,99.53,99.455,99.39
12/22/2020,99.93,99.95,99.945,99.935,99.93,99.93,99.925,99.915,99.89,99.86,99.825,99.78,99.73,99.675,99.61,99.535,99.46,99.395
12/23/2020,99.93,99.95,99.945,99.935,99.93,99.93,99.925,99.91,99.885,99.855,99.82,99.775,99.725,99.67,99.605,99.53,99.455,99.39
12/24/2020,99.93,99.95,99.95,99.94,99.935,99.93,99.925,99.91,99.885,99.855,99.82,99.775,99.725,99.67,99.605,99.53,99.455,99.39
12/28/2020,99.9275,99.95,99.95,99.935,99.925,99.925,99.92,99.905,99.88,99.85,99.815,99.77,99.72,99.665,99.6,99.525,99.45,99.385
12/29/2020,99.9275,99.95,99.95,99.935,99.925,99.925,99.92,99.905,99.88,99.845,99.81,99.775,99.725,99.67,99.605,99.53,99.455,99.39
12/30/2020,99.93,99.95,99.95,99.935,99.925,99.925,99.92,99.905,99.885,99.85,99.815,99.785,99.74,99.685,99.62,99.545,99.47,99.405
12/31/2020,99.93,99.95,99.95,99.94,99.935,99.935,99.93,99.915,99.895,99.86,99.825,99.795,99.75,99.695,99.63,99.555,99.48,99.415
1/4/2021,99.935,99.955,99.955,99.945,99.94,99.94,99.935,99.925,99.905,99.87,99.835,99.805,99.76,99.705,99.64,99.565,99.49,99.425
1/5/2021,99.9275,99.95,99.95,99.94,99.935,99.935,99.93,99.92,99.9,99.865,99.83,99.795,99.75,99.695,99.63,99.555,99.48,99.415
1/6/2021,99.92,99.935,99.935,99.93,99.925,99.925,99.92,99.91,99.885,99.845,99.8,99.755,99.705,99.65,99.585,99.51,99.435,99.37
1/7/2021,99.925,99.94,99.94,99.93,99.92,99.915,99.905,99.89,99.865,99.82,99.76,99.695,99.645,99.575,99.495,99.415,99.33,99.25
1/8/2021,99.925,99.94,99.94,99.93,99.925,99.92,99.905,99.88,99.845,99.79,99.725,99.66,99.605,99.535,99.455,99.375,99.29,99.21
1/11/2021,99.925,99.94,99.94,99.93,99.925,99.915,99.905,99.88,99.84,99.785,99.72,99.655,99.6,99.53,99.45,99.37,99.285,99.205
1/12/2021,99.9225,99.935,99.935,99.925,99.92,99.91,99.9,99.88,99.84,99.785,99.72,99.655,99.595,99.525,99.445,99.365,99.28,99.2
1/13/2021,99.925,99.94,99.94,99.93,99.925,99.915,99.905,99.885,99.855,99.81,99.745,99.68,99.62,99.55,99.47,99.39,99.305,99.225
1/14/2021,99.9225,99.935,99.94,99.93,99.93,99.925,99.915,99.9,99.875,99.83,99.765,99.7,99.635,99.565,99.485,99.405,99.32,99.24
1/15/2021,99.925,99.935,99.94,99.935,99.935,99.93,99.92,99.905,99.88,99.84,99.775,99.71,99.645,99.565,99.475,99.385,99.295,99.215
1/19/2021,99.925,99.935,99.94,99.935,99.935,99.93,99.92,99.905,99.885,99.85,99.785,99.72,99.655,99.575,99.485,99.395,99.305,99.225
1/20/2021,99.9275,99.94,99.94,99.935,99.935,99.93,99.92,99.905,99.885,99.85,99.785,99.72,99.655,99.575,99.485,99.395,99.305,99.225
1/21/2021,99.9325,99.945,99.945,99.94,99.935,99.935,99.925,99.91,99.885,99.845,99.78,99.71,99.64,99.56,99.47,99.38,99.29,99.21
1/22/2021,99.93,99.95,99.95,99.94,99.935,99.935,99.925,99.91,99.89,99.85,99.785,99.715,99.645,99.565,99.475,99.385,99.295,99.215
1/25/2021,99.93,99.95,99.95,99.94,99.935,99.935,99.93,99.915,99.895,99.86,99.8,99.73,99.66,99.58,99.49,99.4,99.31,99.23
1/26/2021,99.935,99.95,99.95,99.935,99.935,99.935,99.93,99.915,99.89,99.855,99.795,99.725,99.655,99.575,99.485,99.395,99.305,99.225
1/27/2021,99.9375,99.955,99.955,99.94,99.94,99.935,99.93,99.915,99.89,99.86,99.805,99.74,99.67,99.59,99.5,99.41,99.32,99.24
1/28/2021,99.9375,99.955,99.95,99.935,99.935,99.935,99.925,99.91,99.88,99.845,99.785,99.72,99.64,99.56,99.47,99.38,99.29,99.21
1/29/2021,99.9425,99.965,99.955,99.94,99.94,99.94,99.93,99.915,99.885,99.85,99.785,99.715,99.635,99.555,99.465,99.375,99.285,99.205
2/1/2021,99.94,99.965,99.955,99.94,99.94,99.94,99.935,99.92,99.89,99.855,99.79,99.72,99.635,99.555,99.465,99.375,99.285,99.205
2/2/2021,99.9375,99.96,99.955,99.94,99.935,99.935,99.93,99.915,99.885,99.85,99.78,99.705,99.615,99.535,99.445,99.355,99.26,99.18
2/3/2021,99.9375,99.96,99.95,99.935,99.935,99.935,99.925,99.91,99.875,99.835,99.765,99.69,99.6,99.52,99.43,99.34,99.245,99.165
2/4/2021,99.9425,99.965,99.955,99.945,99.94,99.94,99.93,99.91,99.875,99.835,99.765,99.685,99.59,99.5,99.39,99.285,99.185,99.095
2/5/2021,99.945,99.965,99.96,99.945,99.94,99.94,99.93,99.91,99.875,99.83,99.76,99.68,99.585,99.495,99.385,99.28,99.18,99.09
2/8/2021,99.945,99.96,99.955,99.945,99.94,99.935,99.92,99.9,99.865,99.82,99.745,99.66,99.565,99.475,99.365,99.26,99.16,99.07
2/9/2021,99.945,99.96,99.955,99.945,99.94,99.935,99.92,99.9,99.87,99.825,99.755,99.67,99.575,99.485,99.375,99.27,99.17,99.08
2/10/2021,99.945,99.965,99.955,99.945,99.94,99.935,99.925,99.905,99.875,99.835,99.77,99.685,99.59,99.5,99.39,99.285,99.185,99.095
2/11/2021,99.945,99.965,99.96,99.945,99.94,99.935,99.925,99.905,99.875,99.83,99.76,99.675,99.58,99.49,99.38,99.275,99.175,99.085
2/12/2021,99.945,99.965,99.96,99.945,99.94,99.935,99.92,99.9,99.865,99.82,99.745,99.655,99.55,99.455,99.34,99.23,99.12,99.03
2/16/2021,99.9425,99.96,99.955,99.94,99.935,99.925,99.905,99.88,99.84,99.78,99.69,99.58,99.455,99.34,99.22,99.11,99,98.91
2/17/2021,99.9425,99.96,99.955,99.945,99.94,99.93,99.915,99.89,99.85,99.79,99.69,99.58,99.455,99.33,99.2,99.085,98.975,98.885
2/18/2021,99.945,99.965,99.96,99.945,99.94,99.93,99.915,99.89,99.85,99.785,99.695,99.595,99.485,99.365,99.235,99.11,98.985,98.885
