Date,ED1 ,ED2 ,ED3 ,ED4 ,ED5 ,ED6 ,ED7 ,ED8 ,ED9 ,ED10 ,ED11 ,ED12 ,ED13 ,ED14 ,ED15 ,ED16 ,ED17 ,ED18 
11/8/2013,99.755,99.725,99.695,99.65,99.57,99.465,99.34,99.195,99.005,98.765,98.5,98.22,97.935,97.67,97.395,97.14,96.885,96.66
11/11/2013,99.755,99.725,99.695,99.65,99.575,99.47,99.345,99.195,99,98.755,98.49,98.21,97.925,97.655,97.375,97.12,96.865,96.645
11/12/2013,99.75,99.72,99.69,99.645,99.57,99.46,99.325,99.17,98.97,98.725,98.46,98.175,97.89,97.625,97.35,97.1,96.85,96.635
11/13/2013,99.75,99.725,99.695,99.655,99.585,99.485,99.365,99.22,99.035,98.805,98.545,98.27,97.985,97.72,97.445,97.19,96.94,96.72
11/14/2013,99.75,99.73,99.705,99.67,99.605,99.515,99.4,99.265,99.095,98.88,98.635,98.365,98.085,97.82,97.545,97.29,97.035,96.81
11/15/2013,99.76,99.74,99.71,99.675,99.615,99.525,99.415,99.275,99.095,98.875,98.63,98.365,98.085,97.825,97.55,97.295,97.04,96.815
11/18/2013,99.76,99.74,99.71,99.675,99.615,99.53,99.425,99.29,99.12,98.91,98.675,98.415,98.145,97.885,97.61,97.355,97.1,96.875
11/19/2013,99.76,99.74,99.715,99.675,99.615,99.525,99.41,99.27,99.09,98.875,98.635,98.375,98.1,97.835,97.56,97.305,97.05,96.83
11/20/2013,99.7625,99.75,99.73,99.7,99.64,99.55,99.44,99.305,99.13,98.92,98.685,98.425,98.15,97.885,97.605,97.34,97.075,96.84
11/21/2013,99.7625,99.75,99.725,99.695,99.645,99.565,99.46,99.325,99.145,98.925,98.685,98.42,98.135,97.86,97.565,97.29,97.02,96.78
11/22/2013,99.7625,99.75,99.725,99.695,99.645,99.56,99.45,99.31,99.125,98.905,98.66,98.395,98.115,97.845,97.56,97.29,97.025,96.79
11/25/2013,99.7625,99.75,99.725,99.695,99.645,99.56,99.45,99.31,99.125,98.9,98.66,98.4,98.12,97.845,97.56,97.295,97.03,96.795
11/26/2013,99.7625,99.745,99.72,99.69,99.645,99.57,99.47,99.33,99.15,98.93,98.695,98.435,98.155,97.885,97.6,97.335,97.075,96.845
11/27/2013,99.7625,99.745,99.72,99.695,99.65,99.575,99.47,99.325,99.13,98.9,98.65,98.385,98.1,97.825,97.54,97.275,97.015,96.78
11/29/2013,99.7625,99.745,99.72,99.695,99.65,99.575,99.47,99.32,99.125,98.89,98.64,98.37,98.08,97.805,97.52,97.255,96.995,96.76
12/2/2013,99.7625,99.75,99.725,99.695,99.65,99.57,99.455,99.295,99.085,98.835,98.57,98.29,97.995,97.715,97.43,97.165,96.905,96.675
12/3/2013,99.76,99.745,99.72,99.695,99.65,99.57,99.46,99.305,99.105,98.865,98.605,98.33,98.04,97.765,97.48,97.215,96.955,96.725
12/4/2013,99.76,99.75,99.73,99.7,99.65,99.565,99.445,99.28,99.065,98.815,98.545,98.26,97.965,97.685,97.4,97.135,96.88,96.65
12/5/2013,99.76,99.75,99.73,99.7,99.65,99.565,99.44,99.27,99.05,98.795,98.525,98.24,97.94,97.65,97.36,97.095,96.84,96.61
12/6/2013,99.76,99.75,99.725,99.695,99.645,99.555,99.425,99.245,99.015,98.745,98.465,98.175,97.88,97.6,97.315,97.055,96.805,96.585
12/9/2013,99.7575,99.745,99.72,99.69,99.645,99.56,99.435,99.26,99.03,98.765,98.49,98.205,97.91,97.63,97.35,97.095,96.845,96.625
12/10/2013,99.7575,99.745,99.72,99.69,99.645,99.57,99.45,99.285,99.065,98.81,98.535,98.255,97.965,97.69,97.41,97.16,96.915,96.695
12/11/2013,99.7575,99.745,99.715,99.685,99.64,99.555,99.43,99.255,99.025,98.76,98.48,98.195,97.9,97.625,97.345,97.095,96.85,96.635
12/12/2013,99.7575,99.74,99.705,99.67,99.62,99.53,99.395,99.215,98.98,98.705,98.415,98.125,97.835,97.565,97.29,97.045,96.81,96.6
12/13/2013,99.7575,99.735,99.7,99.665,99.615,99.525,99.395,99.22,98.99,98.72,98.435,98.145,97.855,97.58,97.305,97.055,96.82,96.61
12/16/2013,99.7571,99.73,99.695,99.66,99.615,99.53,99.405,99.24,99.02,98.755,98.47,98.175,97.875,97.59,97.31,97.055,96.81,96.6
12/17/2013,99.74,99.71,99.68,99.64,99.565,99.45,99.295,99.08,98.815,98.53,98.24,97.945,97.665,97.38,97.125,96.88,96.67,96.47
12/18/2013,99.74,99.71,99.68,99.645,99.58,99.475,99.325,99.11,98.84,98.55,98.255,97.95,97.655,97.355,97.085,96.83,96.61,96.405
12/19/2013,99.725,99.685,99.645,99.595,99.515,99.39,99.22,98.99,98.71,98.41,98.11,97.81,97.52,97.23,96.975,96.73,96.52,96.32
12/20/2013,99.72,99.685,99.645,99.59,99.505,99.38,99.2,98.96,98.67,98.36,98.055,97.75,97.46,97.175,96.925,96.69,96.49,96.3
12/23/2013,99.715,99.675,99.63,99.575,99.485,99.345,99.15,98.895,98.595,98.28,97.975,97.68,97.405,97.13,96.89,96.66,96.465,96.28
12/24/2013,99.715,99.675,99.625,99.555,99.45,99.3,99.095,98.835,98.525,98.21,97.905,97.61,97.335,97.07,96.835,96.61,96.415,96.23
12/26/2013,99.715,99.675,99.625,99.55,99.44,99.29,99.09,98.83,98.525,98.21,97.91,97.615,97.34,97.07,96.835,96.605,96.41,96.225
12/27/2013,99.725,99.685,99.64,99.575,99.47,99.32,99.12,98.86,98.55,98.23,97.92,97.62,97.34,97.07,96.83,96.6,96.405,96.22
12/30/2013,99.725,99.685,99.64,99.58,99.48,99.34,99.15,98.895,98.59,98.275,97.97,97.675,97.395,97.12,96.88,96.65,96.45,96.26
12/31/2013,99.725,99.685,99.635,99.57,99.47,99.325,99.13,98.875,98.57,98.255,97.945,97.645,97.36,97.085,96.84,96.61,96.41,96.22
1/2/2014,99.725,99.685,99.64,99.57,99.465,99.325,99.135,98.885,98.585,98.275,97.97,97.675,97.395,97.12,96.875,96.64,96.44,96.25
1/3/2014,99.735,99.69,99.635,99.555,99.44,99.29,99.095,98.85,98.555,98.25,97.95,97.66,97.38,97.105,96.86,96.625,96.425,96.235
1/6/2014,99.735,99.69,99.635,99.56,99.445,99.295,99.11,98.875,98.59,98.29,97.995,97.71,97.435,97.165,96.925,96.69,96.49,96.3
1/7/2014,99.735,99.695,99.64,99.565,99.45,99.3,99.115,98.885,98.605,98.31,98.02,97.735,97.47,97.2,96.96,96.73,96.53,96.34
1/8/2014,99.735,99.685,99.625,99.535,99.405,99.235,99.025,98.765,98.465,98.165,97.87,97.59,97.325,97.065,96.835,96.615,96.43,96.255
1/9/2014,99.735,99.685,99.62,99.53,99.395,99.225,99.015,98.76,98.465,98.16,97.86,97.575,97.315,97.06,96.84,96.625,96.44,96.265
